smiles,umap_1,umap_2,selected,random_state,n_neighbors,min_dist,metric,initialization,scaling
COCC1=CC=CC(C)=C1,8.813581,-12.604641,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
COC(=O)C1=CC(C)=CC=C1,9.044988,-12.384034,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
COC(=O)C1=CC=CC(C)=C1,8.758864,-12.600527,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCOC(=O)C1=CC=C(C=O)C=C1,-4.089309,12.012826,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCCC(=O)NCC,0.4088885,5.330453,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCC(C)C1=CC=CC=C1,1.4896344,12.19201,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
COC1=C(C)C=CC=C1,-1.3459499,-17.48404,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCOC(=O)CC,13.488595,7.5232534,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCCOC=O,9.179522,-1.0568911,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
POC1=CC=C(CC2=CC=CC=C2)C=C1,5.1999593,-5.261615,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
O=POC1=CC=C(CC2=CC=CC=C2)C=C1,5.2240143,-5.292144,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC(C)CN,12.643262,11.513754,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC(C=O)CC=O,12.276523,11.187386,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC1=CC=C(OC2=CC=C(C=O)C=C2)C=C1,4.6561418,9.741463,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
PNC1=CC=CC=C1,10.975202,3.1788013,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
O=PNC1=CC=CC=C1,10.837737,3.0055935,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
OC1=CC=C(NCC2=CC=CC=C2)C=C1,3.98511,22.121166,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
O=C(NC1=CC=C(O)C=C1)C1=CC=CC=C1,3.8784218,21.964825,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCCOC(C)=O,9.056742,-1.1021768,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCCCNCCC,-2.1300325,3.785247,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CNCC(C)C,12.73599,11.560343,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCCCNC(=O)CC,-0.58381003,5.3738694,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCN(CC)CC,17.506573,6.52985,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
OCCOC1=CC=CC=C1,6.95267,7.521863,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
O=CC1=CC2=C(C=C1)CN(C1=CC=CC=C1)C2,5.2057056,26.093952,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
O=CC1=CC=C2CN(C3=CC=CC=C3)CC2=C1,4.9822836,26.178167,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
COC1=CC=C(CC2=CC=C(OC)C=C2)C=C1,3.653501,10.163652,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCCC(C)CC,9.568311,4.1656847,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCC1=CC(C)=CC=C1,-8.146492,-9.224253,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCC1=CC=CC(C)=C1,-8.088923,-9.593465,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CNC(=O)C(C)C,12.870726,11.684763,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC(C)C(N)=O,12.57871,11.42176,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
BrC1=CC(Br)=CC=C1,14.472954,-1.4178565,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
BrC1=CC=CC(Br)=C1,14.18784,-1.9306762,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
NCCNC=O,14.374504,-1.7772217,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCOC1=CC=C(O)C=C1,6.0361986,8.076165,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
NCC1=CC=C(O)C=C1,5.249882,10.200897,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
O=CC1=CC(CO)=CC=C1,-19.623415,-3.8717258,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
O=CC1=CC=CC(CO)=C1,-19.896872,-4.1347,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
O=CC1=CC(C(=O)O)=CC=C1,-19.768187,-4.0133963,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
O=CC1=CC=CC(C(=O)O)=C1,-19.67455,-3.9144619,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCCCNC(=O)CCC,0.59168005,5.5023146,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCCNC(=O)CCC,0.44985822,5.4643526,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCCCNCCCC,0.33247414,5.49413,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC(C)C1=CC=C(OP)C=C1,14.664388,5.351518,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC(C)C1=CC=C(OP=O)C=C1,14.372727,5.085399,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC(C1=CC=CC=C1)C1=CC=C(OP)C=C1,14.482388,5.3390546,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC(C1=CC=CC=C1)C1=CC=C(OP=O)C=C1,14.582162,5.3301497,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC1=CC=C(CC2=CC=CC=C2)C=C1,-8.18166,-9.306642,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CNCCNC=O,14.030226,-1.4565872,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCCCOC,12.624015,23.859354,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CNCC1=CC=C(O)C=C1,5.277896,10.305821,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
COC1=CC=C(CN)C=C1,5.305505,9.961361,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCOCC1=CC(C)=CC=C1,18.818506,21.242924,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCOCC1=CC=CC(C)=C1,18.562119,21.424572,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCOC(=O)C1=CC(C)=CC=C1,18.504866,21.450102,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCOC(=O)C1=CC=CC(C)=C1,18.62546,21.240337,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCCCCNCCC,-2.350271,3.5381532,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCCNCC1=CC=CC=C1,11.881366,6.6705995,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
O=C(C1=CC=CC=C1)C1=CC=CC=C1,3.9053638,12.069412,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
OC1=CC=C(CC2=CC=C(OP)C=C2)C=C1,4.748731,-4.9985757,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
COCC1=CC(C=O)=CC=C1,-19.653769,-3.8974705,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
COCC1=CC=CC(C=O)=C1,-19.789501,-4.032168,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
COC(=O)C1=CC(C=O)=CC=C1,-19.869799,-4.109208,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
COC(=O)C1=CC=CC(C=O)=C1,-19.96516,-4.2019067,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC1=CC=C(COCCO)C=C1,-5.7092805,14.853761,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC1=CC=C(C(=O)OCCO)C=C1,-5.773718,14.761553,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCCCC1=CC=CC=C1,1.3919803,11.447932,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CNCCC(C)C,18.12708,9.33366,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC(C)CCN,15.454181,8.659887,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
C=CCC,-3.1557043,-1.3571564,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCCNC1=CC(C)=CC=C1,16.01111,23.140318,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCCNC1=CC=CC(C)=C1,15.972597,23.337538,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCC(=O)NC1=CC(C)=CC=C1,15.813485,23.247465,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCC(=O)NC1=CC=CC(C)=C1,15.917292,23.04389,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCN(C)CC1=CC=CC=C1,17.381224,6.662,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCPO,-2.8629167,-14.307016,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC[PH](=O)O,-2.9072785,-14.325452,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC1=CC(Br)=CC=C1,-5.6349926,7.3003416,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC1=CC=CC(Br)=C1,-6.144309,7.2424545,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCOPO,-8.117513,-6.502969,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCO[PH](=O)O,-8.088251,-6.4535766,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCOPOC,-7.871371,-6.245458,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCO[PH](=O)OC,-7.9599047,-6.3333626,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
O=CCCC1=CC=CC=C1,1.7793632,11.638175,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC1=CC(NCC2=CC=CC=C2)=CC=C1,10.78199,18.629118,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC1=CC=CC(NCC2=CC=CC=C2)=C1,10.750984,18.598383,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC1=CC(NC(=O)C2=CC=CC=C2)=CC=C1,10.647844,18.444632,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC1=CC=CC(NC(=O)C2=CC=CC=C2)=C1,10.518909,18.932003,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC1=CC(Br)=CC(Br)=C1,14.113032,-1.9928871,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCOC1=CC=C(OC)C=C1,5.7809243,8.256453,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCPC,24.784418,-1.4883457,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC[PH](C)=O,24.871145,-1.5866376,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC1=CC=C(OPO)C=C1,10.121184,14.267412,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC1=CC=C(O[PH](=O)O)C=C1,10.059724,14.357855,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
NCC1=CC(N)=CC=C1,29.735094,17.124887,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
NCC1=CC=CC(N)=C1,29.335352,16.786995,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CNCC1=CC(N)=CC=C1,29.639051,16.985332,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CNCC1=CC=CC(N)=C1,29.377674,17.159693,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
NC(=O)C1=CC(N)=CC=C1,29.462505,16.96559,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
NC(=O)C1=CC=CC(N)=C1,29.665562,16.978159,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CNC(=O)C1=CC(N)=CC=C1,29.571737,16.919966,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CNC(=O)C1=CC=CC(N)=C1,29.574196,17.022678,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCC(C)CN,-1.0943537,2.6195712,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCCCCCCN,8.823853,5.118436,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC(C)CC(N)=O,15.3607025,8.477795,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CNC(=O)CC(C)C,18.216019,9.543379,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCCCCNC(=O)CC,-0.42596504,5.04115,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
NCCCC=O,12.246019,11.347121,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CNCCCC=O,21.485403,6.9562435,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
NCCC1=CC=CC=C1,4.3738155,-8.526543,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
NC(=O)CCC=O,21.240818,7.1797895,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCCNC(=O)C1=CC=CC=C1,12.416746,6.252767,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCPC1=CC=CC=C1,24.753185,-1.35341,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC[PH](=O)C1=CC=CC=C1,24.710672,-1.4341825,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CNC(=O)CCC=O,21.075626,6.972107,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
C1CCCCC1,6.7329655,12.991355,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCC(C)C(=O)NC,-0.7762501,2.686325,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCC(C)CNC,-1.3701881,2.5668607,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCC(C)C(N)=O,-1.2203614,2.734132,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCCCCCC=O,9.0057535,4.728693,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCCCCNCCCC,-2.3885972,3.2811832,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
C=N,-0.5976304,19.15995,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
[H]C=N,-0.5193205,18.743782,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
C=NC,-0.8691651,19.011011,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CNC1=CC=C(C=O)C=C1,-10.574853,9.304959,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CNC(=O)C1=CC=C(O)C=C1,5.552801,10.2185335,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC(=O)OC1=CC=CC=C1,22.247532,2.6345212,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
NC(=O)C1=CC=C(O)C=C1,5.4863725,10.13103,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
COC1=CC=C(C(N)=O)C=C1,5.467238,10.256769,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
COPOC1=CC=C(C)C=C1,10.204516,14.234369,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CO[PH](=O)OC1=CC=C(C)C=C1,9.955997,14.479613,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC(C)(C1=CC=CC=C1)C1=CC=C(OP)C=C1,5.1543727,-5.2321925,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCOCC1=CC(C=O)=CC=C1,-5.550263,-4.349034,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCOCC1=CC=CC(C=O)=C1,-5.401787,-4.4801106,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCOC(=O)C1=CC(C=O)=CC=C1,-5.4116454,-4.5656967,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCOC(=O)C1=CC=CC(C=O)=C1,-5.363071,-4.4857664,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCCCCCCNC,8.916404,4.7986507,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCCCC(=O)NCC,1.385272,5.093408,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC(C)C1=CC=C(OC2=CC=CC=C2)C=C1,4.1788898,8.57325,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCCCCNC(=O)CCC,0.6728917,5.5495076,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC(C=O)CCN,15.468699,8.335987,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC(C=O)CC(N)=O,15.544308,8.355832,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CNCCC1=CC=CC=C1,16.121794,23.23435,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CNCCC(C)C=O,18.21037,9.5042715,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CNC(=O)CC(C)C=O,18.137169,9.445348,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC=N,-0.7426325,19.03823,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CP(O)O,-9.17989,-13.539198,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CP(=O)(O)O,-9.348703,-13.36558,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
OC1=CC(PC2=CC=CC=C2)=CC=C1,4.0522304,19.88188,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
O=[PH](C1=CC=CC=C1)C1=CC=CC(O)=C1,4.141674,19.778906,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
OC1=CC(PC2=CC=CC=C2)=C(O)C=C1,3.9792845,19.957514,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
O=[PH](C1=CC=CC=C1)C1=C(O)C=CC(O)=C1,3.9047987,20.004164,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
OC1=CC(P)=CC=C1,3.7118173,20.155466,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
O=PC1=CC=CC(O)=C1,3.7939303,20.160622,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
OC1=CC(P)=C(O)C=C1,3.9232874,20.201363,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
OPC1=CC=CC=C1O,8.555886,-14.950453,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
O=PC1=C(O)C=CC(O)=C1,3.7938287,20.167461,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
O=[PH](O)C1=CC=CC=C1O,8.651598,-15.09474,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
OC1=CC=CC=C1POC1=CC=CC=C1,8.421626,-14.909739,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
O=[PH](OC1=CC=CC=C1)C1=CC=CC=C1O,8.466076,-14.883201,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCCCN(C)C,15.818479,7.74604,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
NCCCCCC=O,4.6406536,6.0193887,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCCNC1=CC(C=O)=CC=C1,16.22595,23.299948,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCCNC1=CC=CC(C=O)=C1,16.111244,23.205732,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCC(=O)NC1=CC(C=O)=CC=C1,16.314823,23.395039,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCC(=O)NC1=CC=CC(C=O)=C1,15.946489,23.211174,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC1=CC(CC2=CC=CC=C2)=CC=C1,-8.032809,-9.366771,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC1=CC=CC(CC2=CC=CC=C2)=C1,-8.522112,-9.434618,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
NCCCCCCN,-0.28677106,1.665371,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC1=C(OC2=CC=CC=C2)C=CC=C1,-1.4398341,-17.560009,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC1=CC=CC=C1OC1=CC=CC=C1,-1.4896244,-17.59213,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
NCCNCC1=CC=CC=C1,13.88672,-2.1880336,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
NCCNC(=O)C1=CC=CC=C1,13.966556,-1.5813507,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CNPO,7.17425,18.110676,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CNPOC,7.0456767,18.320288,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CN[PH](=O)O,7.223808,17.98106,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CN[PH](=O)OC,7.261924,18.276176,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCOC1=CC=C(C)C=C1,-2.4742827,-2.6717753,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCCP,2.6562014,25.818996,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCCP=O,2.5550058,25.877598,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
NPO,7.202621,18.111462,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
COPN,6.946982,18.293959,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
N[PH](=O)O,7.0312743,18.055885,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CO[PH](N)=O,7.132569,18.04245,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
C1=CC2=C(C=C1)C=CC=C2,5.2385535,-10.180067,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
C1=CC=C2C=CC=CC2=C1,5.0086746,-10.490057,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
COCCOC,7.346892,7.163977,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC1=CC=C(OPOC2=CC=CC=C2)C=C1,10.007173,14.420159,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC1=CC=C(O[PH](=O)OC2=CC=CC=C2)C=C1,10.121196,14.33089,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC1=CC(COCCO)=CC=C1,18.8571,21.347536,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC1=CC=CC(COCCO)=C1,19.031584,21.133514,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC1=CC(C(=O)OCCO)=CC=C1,18.954195,21.329037,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC1=CC=CC(C(=O)OCCO)=C1,19.138119,21.195793,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CNC1=CC(CN)=CC=C1,26.708141,12.016797,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CNC1=CC=CC(CN)=C1,26.216694,12.09796,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCNC1=CC(CN)=CC=C1,26.568062,11.734599,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCNC1=CC=CC(CN)=C1,26.442987,11.99838,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CNC1=CC(C(N)=O)=CC=C1,25.968033,11.748723,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CNC1=CC=CC(C(N)=O)=C1,25.905882,11.984768,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CNCC1=CC(NC)=CC=C1,26.251242,11.824377,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CNCC1=CC=CC(NC)=C1,25.906944,12.395782,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
NCC1=CC(NC=O)=CC=C1,25.917505,12.427038,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
NCC1=CC=CC(NC=O)=C1,25.597055,12.181239,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC(=O)NC1=CC(CN)=CC=C1,26.042187,12.2553,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC(=O)NC1=CC=CC(CN)=C1,26.306257,12.064853,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCNC1=CC(C(N)=O)=CC=C1,26.126457,11.561614,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCNC1=CC(CNC)=CC=C1,26.481928,12.126671,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCNC1=CC=CC(C(N)=O)=C1,26.711548,12.04873,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCNC1=CC=CC(CNC)=C1,26.49312,12.039406,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CNC(=O)C1=CC(NC)=CC=C1,26.0819,11.879274,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CNC(=O)C1=CC=CC(NC)=C1,26.149776,12.251489,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CNCC1=CC(NC=O)=CC=C1,26.371822,11.711599,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CNCC1=CC=CC(NC=O)=C1,26.627323,12.415328,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
NC(=O)C1=CC(NC=O)=CC=C1,26.504822,12.332159,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
NC(=O)C1=CC=CC(NC=O)=C1,26.211712,12.269776,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC(=O)NC1=CC(C(N)=O)=CC=C1,25.893595,12.372776,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC(=O)NC1=CC=CC(C(N)=O)=C1,25.841757,11.689585,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCNC1=CC(C(=O)NC)=CC=C1,26.240927,12.350497,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCNC1=CC=CC(C(=O)NC)=C1,26.384256,11.934539,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CNC(=O)C1=CC(NC=O)=CC=C1,26.270674,12.352216,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CNC(=O)C1=CC=CC(NC=O)=C1,25.83501,12.397798,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CNCC1=CC(NC(C)=O)=CC=C1,25.830925,11.736308,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CNCC1=CC=CC(NC(C)=O)=C1,26.077421,11.982985,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
