smiles,umap_1,umap_2,selected,random_state,n_neighbors,min_dist,metric,initialization,scaling
CC1=CC=CC(C(=O)NC2=CC=CC=C2)=C1,4.2402935,11.611813,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CO[PH](=O)C1=CC=CC=C1,6.182527,17.632801,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC(C)(C1=CC=C(O)C=C1)C1=CC=C(O)C=C1,2.7612138,6.1476035,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
COPO,16.5462,20.196926,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CO[PH](=O)O,16.514215,20.017925,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
C1=CC=C(C2=CC=CC=C2)C=C1,-3.1328483,3.0848858,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCCNCC,4.428423,-1.6605958,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
COPOC,16.64654,20.104836,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CO[PH](=O)OC,16.544102,20.020977,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCC(=O)NC1=CC=CC=C1,7.039788,5.5722933,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCCNC1=CC=CC=C1,6.9282155,5.5297737,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
OCCOCC1=CC=CC=C1,11.83341,9.795116,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
O=C(OCCO)C1=CC=CC=C1,11.850669,9.81052,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC1=CC(N)=CC=C1,-12.882431,10.9317875,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC1=CC=CC(N)=C1,-13.00161,10.807017,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCCCCN,2.6771262,7.657348,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCCNC=O,5.549769,0.005650218,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC1=CC=C(OC2=CC=CC=C2)C=C1,4.5173683,4.476407,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCCOC,8.22945,-16.526268,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCOC1=CC=CC=C1,1.9593782,-4.81113,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CPOC1=CC=CC=C1,15.965691,-3.132455,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
O=CC1=CC(CNC2=CC=CC=C2)=CC=C1,4.1337667,11.671572,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
O=CC1=CC=CC(CNC2=CC=CC=C2)=C1,4.032248,11.722658,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
