DOI,type,polymer_family,PolymerName,co_smiles,smiles1,smiles2,co_content1,wt1,mol1,co_smiles1,co_content2,wt2,mol2,mix_content1,mix_smiles1,mix_wt1,mix_mol1,mix_content2,mix_smiles2,mix_wt2,mix_mol2,mix_content3,mix_smiles3,mix_wt3,mix_mol3,mix_content4,mix_smiles4,mix_wt4,mix_mol4,UL-94
10.1016/j.matchemphys.2005.09.013,copolymer,,PET/TLCP,O=C([Fr])C1=CC=C(OC(C2=CC=CC=C2C(OC3=CC=C(OC(C4=CC=C(C(OCCO[Rb])=O)C=C4)=O)C=C3P5(OC(C=CC=C6)=C6C7=C5C=CC=C7)=O)=O)=O)C=C1,[Fr]C(C1=CC=C(C(OCCO[Rb])=O)C=C1)=O,O=C([Fr])C1=CC=C(OC(C2=CC=CC=C2C(OC3=CC=C(O[Rb])C=C3P4(OC(C=CC=C5)=C5C6=C4C=CC=C6)=O)=O)=O)C=C1,PET,,90,O=C(OCCO)C1=CC=C(C=C1)C(OCCO)=O,TLCP,,10,,,,,,,,,,,,,,,,,V-0
10.1016/j.matchemphys.2005.09.013,copolymer,,PET/TLCP,O=C([Fr])C1=CC=C(OC(C2=CC=CC=C2C(OC3=CC=C(OC(C4=CC=C(C(OCCO[Rb])=O)C=C4)=O)C=C3P5(OC(C=CC=C6)=C6C7=C5C=CC=C7)=O)=O)=O)C=C1,[Fr]C(C1=CC=C(C(OCCO[Rb])=O)C=C1)=O,O=C([Fr])C1=CC=C(OC(C2=CC=CC=C2C(OC3=CC=C(O[Rb])C=C3P4(OC(C=CC=C5)=C5C6=C4C=CC=C6)=O)=O)=O)C=C1,PET,,85,O=C(OCCO)C1=CC=C(C=C1)C(OCCO)=O,TLCP,,15,,,,,,,,,,,,,,,,,V-0
10.1016/j.matchemphys.2005.09.013,copolymer,,PET/TLCP,O=C([Fr])C1=CC=C(OC(C2=CC=CC=C2C(OC3=CC=C(OC(C4=CC=C(C(OCCO[Rb])=O)C=C4)=O)C=C3P5(OC(C=CC=C6)=C6C7=C5C=CC=C7)=O)=O)=O)C=C1,[Fr]C(C1=CC=C(C(OCCO[Rb])=O)C=C1)=O,O=C([Fr])C1=CC=C(OC(C2=CC=CC=C2C(OC3=CC=C(O[Rb])C=C3P4(OC(C=CC=C5)=C5C6=C4C=CC=C6)=O)=O)=O)C=C1,PET,,80,O=C(OCCO)C1=CC=C(C=C1)C(OCCO)=O,TLCP,,20,,,,,,,,,,,,,,,,,V-0
10.1039/C5RA11390C,copolymer,,PBSH-4%,O=P(O[Fr])(CCC(OCCCCOC(CCC(OCCCCO[Rb])=O)=O)=O)C1=CC=CC=C1,O=C([Fr])CCC(OCCCCO[Rb])=O,O=P(O[Fr])(CCC(OCCCCO[Rb])=O)C1=CC=CC=C1,PBS,,96,OCCCCOC(CCC(O)=O)=O,HPPPA,,4,,,,,,,,,,,,,,,,,V-0
10.1007/s12034-009-0054-4,copolymer,,FR-PA66,[Fr]C(C1=CC=C(C=C1)P(C(C=C2)=CC=C2C(NCCCCCCNC(CCCCC(NCCCCCCN[Rb])=O)=O)=O)(C3=CC=CC=C3)=O)=O,[Fr]C(C1=CC=C(C=C1)P(C(C=C2)=CC=C2C([Rb])=O)(C3=CC=CC=C3)=O)=O,O=C(NCCCCCCN[Fr])CCCCC(NCCCCCCN[Rb])=O,BCPPO,7,,OC(C1=CC=C(C=C1)P(C(C=C2)=CC=C2C(O)=O)(C3=CC=CC=C3)=O)=O,AH salt,93,,,,,,,,,,,,,,,,,,V-0
10.3969/j.issn.1001-3539.2015.07.005,copolymer,,FR-PA66,O=C(CCCCC(NCCCCCCNC(C1=CC=C(NP(C2=CC=CC=C2)(CCC(NC3=CC=C(C(O[Fr])=O)C=C3)=O)=O)C=C1)=O)=O)ONCCCCCCN[Rb],O=C(CCCCC([Fr])=O)ONCCCCCCN[Rb],O=C(NCCCCCCN[Rb])C1=CC=C(NP(C2=CC=CC=C2)(CCC(NC3=CC=C(C(O[Fr])=O)C=C3)=O)=O)C=C1,PA66 salt,3,,[NH3+]CCCCCC[NH3+].[O-]C(CCCCC([O-])=O)=O,BNPPO salt,97,,,,,,,,,,,,,,,,,,V-0
10.1002/pat.4784,copolymer,,PMMA-co-BDPA-15,O=C(OC(C1=CC=C(C=C1)OP(OC2=CC=CC=C2)(OC3=CC=CC=C3)=O)C4=CC=C(C=C4)OP(OC5=CC=CC=C5)(OC6=CC=CC=C6)=O)C(CC(C(OC)=O)([Fr])C)C[Rb],CC(C(OC)=O)([Fr])C[Rb],O=C(OC(C1=CC=C(C=C1)OP(OC2=CC=CC=C2)(OC3=CC=CC=C3)=O)C4=CC=C(C=C4)OP(OC5=CC=CC=C5)(OC6=CC=CC=C6)=O)C([Fr])C[Rb],PMMA,85,,CC(C(OC)=O)=C,bis(4-((diphenoxyphosphoryl)oxy)phenyl)methyl acrylate(BDPA),15,,,,,,,,,,,,,,,,,,non-V-0
10.1039/D0RA07822K,copolymer,,Polyamide66(PA66),[Rb]NCCCCCCNC(CCCCC(NCCCCCCNC(CCCCC(OCCOP(CCC([Fr])=O)(C1=CC=CC=C1)=O)=O)=O)=O)=O,[Rb]NCCCCCCNC(CCCCC([Fr])=O)=O,[Rb]NCCCCCCNC(CCCCC(OCCOP(CCC([Fr])=O)(C1=CC=CC=C1)=O)=O)=O,PA66salt,96,,[NH3+]CCCCCCNC(CCCCC([O-])=O)=O,CPPOA,4,,,,,,,,,,,,,,,,,,non-V-0
10.1039/C6PY00183A,copolymer,,PET-co-DPDPI5,O=C(C1=CC(C(OCCOC(C(C=C2)=CC=C2C([Fr])=O)=O)=O)=CC(N3C(C=C(C3=O)C4=CC=CC=C4)=O)=C1)OCCO[Rb],O=C([Fr])C1=CC=C(C=C1)C(OCCO[Rb])=O,O=C(C1=CC(C([Fr])=O)=CC(N2C(C=C(C2=O)C3=CC=CC=C3)=O)=C1)OCCO[Rb],PET,,100,,DPDPI,,4.7,,,,,,,,,,,,,,,,,non-V-0
10.1007/s10965-006-0082-3,copolymer,,PC-co-ODOPB1,O=P1(C2=C(C3=C(O1)C=CC=C3)C=CC=C2)C(C=C4OC(OC(C=C5)=CC=C5C(C)(C6=CC=C(O[Rb])C=C6)C)=O)=C(C=C4)OC([Fr])=O,CC(C1=CC=C(OC([Fr])=O)C=C1)(C2=CC=C(O[Rb])C=C2)C,O=P1(C2=C(C3=C(O1)C=CC=C3)C=CC=C2)C(C=C4O[Rb])=C(C=C4)OC([Fr])=O,PC,97.7,,,ODOPB,2.3,,,,,,,,,,,,,,,,,,non-V-0
10.1007/BF03219026,copolymer,,FR-PBT-10,O=C([Fr])C1=CC=C(C=C1)C(OCCCCOC(C(CP2(OC3=C(C4=C2C=CC=C4)C=CC=C3)=O)CC(OCCCCO[Rb])=O)=O)=O,O=C(C1=CC=C(C(OCCCCO[Rb])=O)C=C1)[Fr],O=C(CC(CP1(OC2=C(C3=C1C=CC=C3)C=CC=C2)=O)C([Fr])=O)OCCCCO[Rb],PBT,,90,,DOP-MBDA,,10,,,,,,,,,,,,,,,,,non-V-0
10.1007/BF03219026,copolymer,,FR-PBT-15,O=C([Fr])C1=CC=C(C=C1)C(OCCCCOC(C(CP2(OC3=C(C4=C2C=CC=C4)C=CC=C3)=O)CC(OCCCCO[Rb])=O)=O)=O,O=C(C1=CC=C(C(OCCCCO[Rb])=O)C=C1)[Fr],O=C(CC(CP1(OC2=C(C3=C1C=CC=C3)C=CC=C2)=O)C([Fr])=O)OCCCCO[Rb],PBT,,85,,DOP-MBDA,,15,,,,,,,,,,,,,,,,,non-V-0
10.1002/app.47488,copolymer,,1%TRFR/PA66,[H]N(P1(OCC2(COP(N(C3=CC=C(C=C3)C([Fr])=O)[H])(OC2)=O)CO1)=O)C(C=C4)=CC=C4C(NCCCCCCNC(CCCCC(NCCCCCCN[Rb])=O)=O)=O,O=C(CCCCC([Fr])=O)NCCCCCCN[Rb],[H]N(P1(OCC2(COP(N(C3=CC=C(C=C3)C([Fr])=O)[H])(OC2)=O)CO1)=O)C(C=C4)=CC=C4C(NCCCCCCN[Rb])=O,PA66,99,,,TRFR,1,,,,,,,,,,,,,,,,,,non-V-0
10.1002/app.43538,copolymer,,PA66-NENP3,O=C(NCCCCCCN[Rb])CCCCC(NCCCCCCNC(C1=CC=C(C=C1)N(C(CCP(N([H])C2=CC=C(C([Fr])=O)C=C2)(C3=CC=CC=C3)=O)=O)[H])=O)=O,O=C(CCCCC([Fr])=O)NCCCCCCN[Rb],[H]N(C(CCP(N(C1=CC=C(C=C1)C([Fr])=O)[H])(C2=CC=CC=C2)=O)=O)C(C=C3)=CC=C3C(NCCCCCCN[Rb])=O,PA66,97,,,NENP,3,,,,,,,,,,,,,,,,,,non-V-0
10.1002/fam.2385,copolymer,,PA66-PDPPD2,O=C(NCCCCCCNC(CCCCC(NC1=CC=C(C=C1)NP(NC2=CC=C(C=C2)P(NC3=CC=C(C=C3)P(NC4=CC=C(C=C4)P(NC5=CC=C(C=C5)P(NC6=CC=C(C=C6)N[Rb])(C7=CC=CC=C7)=O)(C8=CC=CC=C8)=O)(C9=CC=CC=C9)=O)(C%10=CC=CC=C%10)=O)(C%11=CC=CC=C%11)=O)=O)=O)CCCCC([Fr])=O,O=C(CCCCC([Fr])=O)NCCCCCCN[Rb],O=C(NC1=CC=C(NP(NC2=CC=C(P(NC3=CC=C(P(NC4=CC=C(P(NC5=CC=C(P(NC6=CC=C(N[Rb])C=C6)(C7=CC=CC=C7)=O)C=C5)(C8=CC=CC=C8)=O)C=C4)(C9=CC=CC=C9)=O)C=C3)(C%10=CC=CC=C%10)=O)C=C2)(C%11=CC=CC=C%11)=O)C=C1)CCCCC([Fr])=O,PA66,97,,,PDPPD,3,,,,,,,,,,,,,,,,,,non-V-0
10.1016/j.eurpolymj.2022.111174,copolymer,,MH-PPOA5-co-PET,O=C(C1=CC=C(C=C1)C(OP(O[Mg]OP([Fr])(C2=CC=CC=C2)=O)(C3=CC=CC=C3)=O)=O)OCCO[Rb],O=C([Fr])C1=CC=C(C(OCCO[Rb])=O)C=C1,O=P(O[Mg]OP([Fr])(C1=CC=CC=C1)=O)(C2=CC=CC=C2)O[Rb],PET,100,,,MH-PPOA,5,,,,,,,,,,,,,,,,,,non-V-0
10.1002/pat.4784,copolymer,,PMMA-co-BDPA-15,COC(=O)C(C)([Fr])CC(C[Rb])C(=O)OC(C1=CC=C(OP(=O)(OC2=CC=CC=C2)OC2=CC=CC=C2)C=C1)C1=CC=C(OP(=O)(OC2=CC=CC=C2)OC2=CC=CC=C2)C=C1,CC(C(OC)=O)([Fr])C[Rb],O=C(OC(C1=CC=C(C=C1)OP(OC2=CC=CC=C2)(OC3=CC=CC=C3)=O)C4=CC=C(C=C4)OP(OC5=CC=CC=C5)(OC6=CC=CC=C6)=O)C([Fr])C[Rb],PMMA,85,,,BDPA,15,,,,,,,,,,,,,,,,,,non-V-0
10.1016/j.polymdegradstab.2020.109310,copolymer,,PBT-HPPA,O=C(CCP(=O)(O[Rb])C1=CC=CC=C1)OCCCCOC(=O)C1=CC=C(C(=O)[Fr])C=C1,O=C([Fr])C1=CC=C(C(=O)OCCCCO[Rb])C=C1,O=C(CCP(O[Rb])(C1=CC=CC=C1)=O)[Fr],PBT,,97,,HPPA,,3,,,,,,,,,,,,,,,,,non-V-0
10.1039/C6RA17108G,copolymer,,PA-5,[Rb]NCCCCCNC(CCCCC(NCCCCCNC(C(C([Fr])=O)CP1(OC2=CC=CC=C2C3=CC=CC=C31)=O)=O)=O)=O,[Rb]NCCCCCNC(CCCCC([Fr])=O)=O,O=C(C(C([Fr])=O)CP1(OC2=CC=CC=C2C3=CC=CC=C31)=O)NCCCCCN[Rb],PA,90,,,DDPDA,10,,,,,,,,,,,,,,,,,,non-V-0
10.11777/j.issn1000-3304.2020.20125,copolymer,,P-FPH90Si10,,[Fr]C(C1=CC=C(C=C1)OC2=CC=C(C=C2)C3(C4=CC=C(C=C4)OC5=CC=C(C=C5)C(NCCCCCCN[Rb])=O)C6=CC=CC=C6C7=C3C=CC=C7)=O,[Fr]C(C1=CC=C(OC2=CC=C(C3(C4=CC=CC=C4C5=C3C=CC=C5)C6=CC=C(OC7=CC=C(C(NCCC[Si](C)(C)O[Si](C)(CCCN[Rb])C)=O)C=C7)C=C6)C=C2)C=C1)=O,,,90,,,,10,,,,,,,,,,,,,,,,,non-V-0
10.11777/j.issn1000-3304.2020.20125,copolymer,,P-FPH70Si30,,[Fr]C(C1=CC=C(C=C1)OC2=CC=C(C=C2)C3(C4=CC=C(C=C4)OC5=CC=C(C=C5)C(NCCCCCCN[Rb])=O)C6=CC=CC=C6C7=C3C=CC=C7)=O,[Fr]C(C1=CC=C(OC2=CC=C(C3(C4=CC=CC=C4C5=C3C=CC=C5)C6=CC=C(OC7=CC=C(C(NCCC[Si](C)(C)O[Si](C)(CCCN[Rb])C)=O)C=C7)C=C6)C=C2)C=C1)=O,,,70,,,,30,,,,,,,,,,,,,,,,,non-V-0
10.11777/j.issn1000-3304.2020.20125,copolymer,,P-FPH50Si50,,[Fr]C(C1=CC=C(C=C1)OC2=CC=C(C=C2)C3(C4=CC=C(C=C4)OC5=CC=C(C=C5)C(NCCCCCCN[Rb])=O)C6=CC=CC=C6C7=C3C=CC=C7)=O,[Fr]C(C1=CC=C(OC2=CC=C(C3(C4=CC=CC=C4C5=C3C=CC=C5)C6=CC=C(OC7=CC=C(C(NCCC[Si](C)(C)O[Si](C)(CCCN[Rb])C)=O)C=C7)C=C6)C=C2)C=C1)=O,,,50,,,,50,,,,,,,,,,,,,,,,,non-V-0
10.3969/j.issn.1001-3539.2015.07.005,copolymer,,FR-PA66,O=C(CCCCC(NCCCCCCNC(C1=CC=C(NP(C2=CC=CC=C2)(CCC(NC3=CC=C(C(O[Fr])=O)C=C3)=O)=O)C=C1)=O)=O)ONCCCCCCN[Rb],O=C(CCCCC([Fr])=O)ONCCCCCCN[Rb],O=C(NCCCCCCN[Rb])C1=CC=C(NP(C2=CC=CC=C2)(CCC(NC3=CC=C(C(O[Fr])=O)C=C3)=O)=O)C=C1,PA66 salt,2,,[NH3+]CCCCCC[NH3+].[O-]C(CCCCC([O-])=O)=O,BNPPO salt,98,,,,,,,,,,,,,,,,,,non-V-0
10.1039/c7ra13228j,copolymer,,PA6-co-DDP2,[Fr]C(CCCCCNC(C(CP1(OC2=CC=CC=C2C3=CC=CC=C31)=O)CC(NCCCCCCCCCCN[Rb])=O)=O)=O,[Fr]C(CCCCCN[Rb])=O,O=C(NCCCCCCCCCCN[Rb])CC(C([Fr])=O)CP1(OC2=CC=CC=C2C3=CC=CC=C31)=O,PA6,98,,NCCCCCC(O)=O,DDPsalt,2,,,,,,,,,,,,,,,,,,non-V-0
10.1039/c7ra13228j,copolymer,,PA6-co-DDP3,[Fr]C(CCCCCNC(C(CP1(OC2=CC=CC=C2C3=CC=CC=C31)=O)CC(NCCCCCCCCCCN[Rb])=O)=O)=O,[Fr]C(CCCCCN[Rb])=O,O=C(NCCCCCCCCCCN[Rb])CC(C([Fr])=O)CP1(OC2=CC=CC=C2C3=CC=CC=C31)=O,PA6,97,,NCCCCCC(O)=O,DDPsalt,3,,,,,,,,,,,,,,,,,,non-V-0
10.1039/c2jm34376b,copolymer,,Poly(ethylene terephthalate) (PET),[Fr]C(C1=CC=C(C=C1)C(OCCOC(C2=CC=C(C=C2C(OCCO[Rb])=O)C#CC3=CC=CC=C3)=O)=O)=O,O=C([Fr])C1=CC=C(C(=O)OCCO[Rb])C=C1,O=C(C1=CC=C(C#CC2=CC=CC=C2)C=C1C(OCCO[Rb])=O)[Fr],PET,,90,OCCOC(C1=CC=C(C=C1)C(OCCO)=O)=O,4-(phenylethynyl) di(ethylene glycol) phthalate (PEPE),,10,,,,,,,,,,,,,,,,,non-V-0
10.1039/c2jm34376b,copolymer,,Poly(ethylene terephthalate) (PET),[Fr]C(C1=CC=C(C=C1)C(OCCOC(C2=CC=C(C=C2C(OCCO[Rb])=O)C#CC3=CC=CC=C3)=O)=O)=O,O=C([Fr])C1=CC=C(C(=O)OCCO[Rb])C=C1,O=C(C1=CC=C(C#CC2=CC=CC=C2)C=C1C(OCCO[Rb])=O)[Fr],PET,,80,OCCOC(C1=CC=C(C=C1)C(OCCO)=O)=O,4-(phenylethynyl) di(ethylene glycol) phthalate (PEPE),,20,,,,,,,,,,,,,,,,,non-V-0
10.1016/j.polymdegradstab.2019.03.004,copolymer,,PA6-co-DPO,[H]N(C(CC(C([Fr])=O)CP(C1=CC=CC=C1)(C2=CC=CC=C2)=O)=O)CCCCCCCCCCNC(CCCCCN[Rb])=O,[Fr]C(CCCCCN[Rb])=O,[H]N(C(CC(C([Fr])=O)CP(C1=CC=CC=C1)(C2=CC=CC=C2)=O)=O)CCCCCCCCCCN[Rb],PA6,98,,NCCCCCC(O)=O,DPDPO-DMDAsalt,2,,,,,,,,,,,,,,,,,,non-V-0
10.1016/j.polymdegradstab.2019.03.004,copolymer,,PA6-co-DPO,[H]N(C(CC(C([Fr])=O)CP(C1=CC=CC=C1)(C2=CC=CC=C2)=O)=O)CCCCCCCCCCNC(CCCCCN[Rb])=O,[Fr]C(CCCCCN[Rb])=O,[H]N(C(CC(C([Fr])=O)CP(C1=CC=CC=C1)(C2=CC=CC=C2)=O)=O)CCCCCCCCCCN[Rb],PA6,97,,NCCCCCC(O)=O,DPDPO-DMDAsalt,3,,,,,,,,,,,,,,,,,,non-V-0
10.1002/pat.4784,copolymer,,PMMA-co-BDPA-10,O=C(OC(C1=CC=C(C=C1)OP(OC2=CC=CC=C2)(OC3=CC=CC=C3)=O)C4=CC=C(C=C4)OP(OC5=CC=CC=C5)(OC6=CC=CC=C6)=O)C(CC(C(OC)=O)([Fr])C)C[Rb],CC(C(OC)=O)([Fr])C[Rb],O=C(OC(C1=CC=C(C=C1)OP(OC2=CC=CC=C2)(OC3=CC=CC=C3)=O)C4=CC=C(C=C4)OP(OC5=CC=CC=C5)(OC6=CC=CC=C6)=O)C([Fr])C[Rb],PMMA,90,,CC(C(OC)=O)=C,bis(4-((diphenoxyphosphoryl)oxy)phenyl)methyl acrylate(BDPA),10,,,,,,,,,,,,,,,,,,non-V-0
10.1039/D0RA07822K,copolymer,,Polyamide66(PA66),[Rb]NCCCCCCNC(CCCCC(NCCCCCCNC(CCCCC(OCCOP(CCC([Fr])=O)(C1=CC=CC=C1)=O)=O)=O)=O)=O,[Rb]NCCCCCCNC(CCCCC([Fr])=O)=O,[Rb]NCCCCCCNC(CCCCC(OCCOP(CCC([Fr])=O)(C1=CC=CC=C1)=O)=O)=O,PA66salt,100,,[NH3+]CCCCCCNC(CCCCC([O-])=O)=O,CPPOA,0,,,,,,,,,,,,,,,,,,non-V-0
10.1039/D0RA07822K,copolymer,,Polyamide66(PA66),[Rb]NCCCCCCNC(CCCCC(NCCCCCCNC(CCCCC(OCCOP(CCC([Fr])=O)(C1=CC=CC=C1)=O)=O)=O)=O)=O,[Rb]NCCCCCCNC(CCCCC([Fr])=O)=O,[Rb]NCCCCCCNC(CCCCC(OCCOP(CCC([Fr])=O)(C1=CC=CC=C1)=O)=O)=O,PA66salt,98,,[NH3+]CCCCCCNC(CCCCC([O-])=O)=O,CPPOA,2,,,,,,,,,,,,,,,,,,non-V-0
10.1007/s10924-022-02466-6,copolymer,,Polyamide56(PA56),O=C(CC(CP1(OC2=C(C=CC=C2)C3=C1C=CC=C3)=O)C([Fr])=O)NCCCCCNC(CCCCC(NCCCCCN[Rb])=O)=O,[Rb]NCCCCCNC(CCCCC([Fr])=O)=O,O=C(CC(CP1(OC2=C(C=CC=C2)C3=C1C=CC=C3)=O)C([Fr])=O)NCCCCCN[Rb],PA56salt,,99.5,[O-]C(CCCCC([O-])=O)=O.[NH3+]CCCCC[NH3+],PDA-DDPsalt,,0.5,,,,,,,,,,,,,,,,,non-V-0
10.1007/s10924-022-02466-6,copolymer,,Polyamide56(PA56),O=C(CC(CP1(OC2=C(C=CC=C2)C3=C1C=CC=C3)=O)C([Fr])=O)NCCCCCNC(CCCCC(NCCCCCN[Rb])=O)=O,[Rb]NCCCCCNC(CCCCC([Fr])=O)=O,O=C(CC(CP1(OC2=C(C=CC=C2)C3=C1C=CC=C3)=O)C([Fr])=O)NCCCCCN[Rb],PA56salt,,99.3,[O-]C(CCCCC([O-])=O)=O.[NH3+]CCCCC[NH3+],PDA-DDPsalt,,0.7,,,,,,,,,,,,,,,,,non-V-0
10.1016/j.polymdegradstab.2014.06.003,copolymer,,PCTD5,[Rb]OCCOc1cc(P2(Oc3c(c4ccccc42)cccc3)=O)c(OCCOC(c5ccc(C(OCC6CCC(COC(c7ccc(C([Fr])=O)cc7)=O)CC6)=O)cc5)=O)cc1,[Fr]C(c1ccc(C(OCC(CC2)CCC2CO[Rb])=O)cc1)=O,O=C([Fr])c1ccc(C(OCCOc2cc(P3(Oc4c(c5ccccc53)cccc4)=O)c(OCCO[Rb])cc2)=O)cc1,PCT,,95,,DOPO-HQ-HE,,5,,,,,,,,,,,,,,,,,non-V-0
10.1016/j.polymdegradstab.2014.06.003,copolymer,,PCTD10,[Rb]OCCOc1cc(P2(Oc3c(c4ccccc42)cccc3)=O)c(OCCOC(c5ccc(C(OCC6CCC(COC(c7ccc(C([Fr])=O)cc7)=O)CC6)=O)cc5)=O)cc1,[Fr]C(c1ccc(C(OCC(CC2)CCC2CO[Rb])=O)cc1)=O,O=C([Fr])c1ccc(C(OCCOc2cc(P3(Oc4c(c5ccccc53)cccc4)=O)c(OCCO[Rb])cc2)=O)cc1,PCT,,90,,DOPO-HQ-HE,,10,,,,,,,,,,,,,,,,,non-V-0
10.1016/j.polymdegradstab.2014.06.003,copolymer,,PCTD20,[Rb]OCCOc1cc(P2(Oc3c(c4ccccc42)cccc3)=O)c(OCCOC(c5ccc(C(OCC6CCC(COC(c7ccc(C([Fr])=O)cc7)=O)CC6)=O)cc5)=O)cc1,[Fr]C(c1ccc(C(OCC(CC2)CCC2CO[Rb])=O)cc1)=O,O=C([Fr])c1ccc(C(OCCOc2cc(P3(Oc4c(c5ccccc53)cccc4)=O)c(OCCO[Rb])cc2)=O)cc1,PCT,,80,,DOPO-HQ-HE,,20,,,,,,,,,,,,,,,,,non-V-0
10.1016/j.polymdegradstab.2015.07.001,copolymer,,F5PET,O=C(c1ccc(C(OCCOC(c2ccc(C([Fr])=O)cc2)=O)=O)cc1)OCCOc3ccc(Cc4ccc(OCCO[Rb])cc4)cc3,O=C(C1=CC=C(C=C1)C(OCCO[Rb])=O)[Fr],O=C([Fr])C1=CC=C(C(OCCOc2ccc(Cc3ccc(OCCO[Rb])cc3)cc2)=O)C=C1,PET,,95,,BHBPF,,5,,,,,,,,,,,,,,,,,non-V-0
10.1016/j.polymdegradstab.2015.07.001,copolymer,,F10PET,O=C(c1ccc(C(OCCOC(c2ccc(C([Fr])=O)cc2)=O)=O)cc1)OCCOc3ccc(Cc4ccc(OCCO[Rb])cc4)cc3,O=C(C1=CC=C(C=C1)C(OCCO[Rb])=O)[Fr],O=C([Fr])C1=CC=C(C(OCCOc2ccc(Cc3ccc(OCCO[Rb])cc3)cc2)=O)C=C1,PET,,90,,BHBPF,,10,,,,,,,,,,,,,,,,,non-V-0
10.1016/j.polymdegradstab.2015.07.001,copolymer,,F20PET,O=C(c1ccc(C(OCCOC(c2ccc(C([Fr])=O)cc2)=O)=O)cc1)OCCOc3ccc(Cc4ccc(OCCO[Rb])cc4)cc3,O=C(C1=CC=C(C=C1)C(OCCO[Rb])=O)[Fr],O=C([Fr])C1=CC=C(C(OCCOc2ccc(Cc3ccc(OCCO[Rb])cc3)cc2)=O)C=C1,PET,,80,,BHBPF,,20,,,,,,,,,,,,,,,,,non-V-0
10.1016/j.polymdegradstab.2015.07.001,copolymer,,F30PET,O=C(c1ccc(C(OCCOC(c2ccc(C([Fr])=O)cc2)=O)=O)cc1)OCCOc3ccc(Cc4ccc(OCCO[Rb])cc4)cc3,O=C(C1=CC=C(C=C1)C(OCCO[Rb])=O)[Fr],O=C([Fr])C1=CC=C(C(OCCOc2ccc(Cc3ccc(OCCO[Rb])cc3)cc2)=O)C=C1,PET,,70,,BHBPF,,30,,,,,,,,,,,,,,,,,non-V-0
10.1016/j.jhazmat.2020.122040,copolymer,,EKE5PET,O=C(C1=CC=C(C=C1)C(OCCO[Rb])=O)OCCOC2=CC=C(C=C2)OC3=CC=C(C=C3)C(C4=CC=C(C=C4)OC5=CC=C(C=C5)OCCOC([Fr])=O)=O,O=C([Fr])C1=CC=C(C(OCCO[Rb])=O)C=C1,O=C(C1=CC=C(OC2=CC=C(OCCOC(C(C=C3)=CC=C3C([Fr])=O)=O)C=C2)C=C1)C4=CC=C(OC5=CC=C(OCCO[Rb])C=C5)C=C4,PET,,100,,EKE,,5,,,,,,,,,,,,,,,,,non-V-0
10.1016/j.jhazmat.2020.122040,copolymer,,EKE10PET,O=C(C1=CC=C(C=C1)C(OCCO[Rb])=O)OCCOC2=CC=C(C=C2)OC3=CC=C(C=C3)C(C4=CC=C(C=C4)OC5=CC=C(C=C5)OCCOC([Fr])=O)=O,O=C([Fr])C1=CC=C(C(OCCO[Rb])=O)C=C1,O=C(C1=CC=C(OC2=CC=C(OCCOC(C(C=C3)=CC=C3C([Fr])=O)=O)C=C2)C=C1)C4=CC=C(OC5=CC=C(OCCO[Rb])C=C5)C=C4,PET,,100,,EKE,,10,,,,,,,,,,,,,,,,,non-V-0
10.1016/j.jhazmat.2020.122040,copolymer,,EKE20PET,O=C(C1=CC=C(C=C1)C(OCCO[Rb])=O)OCCOC2=CC=C(C=C2)OC3=CC=C(C=C3)C(C4=CC=C(C=C4)OC5=CC=C(C=C5)OCCOC([Fr])=O)=O,O=C([Fr])C1=CC=C(C(OCCO[Rb])=O)C=C1,O=C(C1=CC=C(OC2=CC=C(OCCOC(C(C=C3)=CC=C3C([Fr])=O)=O)C=C2)C=C1)C4=CC=C(OC5=CC=C(OCCO[Rb])C=C5)C=C4,PET,,100,,EKE,,15,,,,,,,,,,,,,,,,,non-V-0
10.1002/pol.20230521,copolymer,,PA6,[Rb]CCCCCCNC(C(CP1(OC2=CC=CC=C2C3=CC=CC=C31)=O)CC(NCCCCCC([Fr])=O)=O)=O,[Rb]NCCCCCC([Fr])=O,[Rb]CCCCCCNC(C(CP1(OC2=CC=CC=C2C3=CC=CC=C31)=O)CC([Fr])=O)=O,PA6,0,,,DOPO-ITA,100,,,,,,,,,,,,,,,,,,non-V-0
10.1002/pol.20230521,copolymer,,DOPO-ITA1.5,[Rb]CCCCCCNC(C(CP1(OC2=CC=CC=C2C3=CC=CC=C31)=O)CC(NCCCCCC([Fr])=O)=O)=O,[Rb]NCCCCCC([Fr])=O,[Rb]CCCCCCNC(C(CP1(OC2=CC=CC=C2C3=CC=CC=C31)=O)CC([Fr])=O)=O,PA6,1.5,,,DOPO-ITA,98.5,,,,,,,,,,,,,,,,,,non-V-0
10.1039/C6PY00183A,copolymer,,PET-co-DPDPI2,O=C(C1=CC(C(OCCOC(C(C=C2)=CC=C2C([Fr])=O)=O)=O)=CC(N3C(C=C(C3=O)C4=CC=CC=C4)=O)=C1)OCCO[Rb],O=C([Fr])C1=CC=C(C=C1)C(OCCO[Rb])=O,O=C(C1=CC(C([Fr])=O)=CC(N2C(C=C(C2=O)C3=CC=CC=C3)=O)=C1)OCCO[Rb],PET,,100,,DPDPI,,2.2,,,,,,,,,,,,,,,,,non-V-0
