combination_id,freq_threshold,var_threshold,mi_threshold,corr_threshold,feature_count,performance
193,0.03,0.01,60,0.95,95,0.8451434124444193
194,0.03,0.01,60,0.98,130,0.8440144509898326
195,0.03,0.01,70,0.8,31,0.8198811740632699
196,0.03,0.01,70,0.85,41,0.8235610963210513
197,0.03,0.01,70,0.9,54,0.824621909428191
198,0.03,0.01,70,0.95,83,0.8340394800192585
199,0.03,0.01,70,0.98,104,0.8398728900563596
200,0.03,0.02,30,0.8,47,0.8081027500070803
201,0.03,0.02,30,0.85,61,0.822844299611997
202,0.03,0.02,30,0.9,79,0.826976302075958
203,0.03,0.02,30,0.95,118,0.8373976889744824
204,0.03,0.02,30,0.98,166,0.8357497380271319
205,0.03,0.02,40,0.8,44,0.8096853847460986
206,0.03,0.02,40,0.85,57,0.8400878671160328
207,0.03,0.02,40,0.9,74,0.8265458169305276
208,0.03,0.02,40,0.95,108,0.8299429677985781
209,0.03,0.02,40,0.98,150,0.8351525106913252
210,0.03,0.02,50,0.8,41,0.8098289387974738
211,0.03,0.02,50,0.85,50,0.8190619778243506
212,0.03,0.02,50,0.9,69,0.8275216658642272
213,0.03,0.02,50,0.95,102,0.833769187742502
214,0.03,0.02,50,0.98,136,0.8341439151491121
215,0.03,0.02,60,0.8,35,0.8083550759013283
216,0.03,0.02,60,0.85,46,0.8204134392081339
217,0.03,0.02,60,0.9,63,0.8232083179925798
218,0.03,0.02,60,0.95,91,0.8348933699623325
219,0.03,0.02,60,0.98,119,0.8337819323685179
220,0.03,0.02,70,0.8,31,0.8099636424141152
221,0.03,0.02,70,0.85,41,0.821864113965278
222,0.03,0.02,70,0.9,52,0.8229539564983431
223,0.03,0.02,70,0.95,76,0.8338126433770426
224,0.03,0.02,70,0.98,101,0.8382854760825852
225,0.03,0.05,30,0.8,34,0.8119010910815939
226,0.03,0.05,30,0.85,44,0.8214454884023903
227,0.03,0.05,30,0.9,57,0.8194753816307457
228,0.03,0.05,30,0.95,82,0.8376001869211814
229,0.03,0.05,30,0.98,118,0.8394005423546405
230,0.03,0.05,40,0.8,31,0.8023096979523634
231,0.03,0.05,40,0.85,41,0.8165995213684896
232,0.03,0.05,40,0.9,53,0.8204241482341613
233,0.03,0.05,40,0.95,75,0.835944270582571
234,0.03,0.05,40,0.98,108,0.8324609164802176
235,0.03,0.05,50,0.8,27,0.8076974000962928
236,0.03,0.05,50,0.85,38,0.8199545441672094
