smiles,umap_1,umap_2,selected,random_state,n_neighbors,min_dist,metric,initialization,scaling
CCCCCCNC(=O)CC,7.750929,4.4042172,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC(C)N1CC2=C(C=CC=C2)C1=O,12.664676,11.592624,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC(C)N1CC2=CC=CC=C2C1=O,12.778179,11.475754,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
O=[SH](=O)C1=CC=C(O)C=C1,-5.095922,-5.813619,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
O=S(=O)(C1=CC=CC=C1)C1=CC=C(O)C=C1,-5.2182527,-5.911254,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
OC1=C(O)C=CC=C1,11.626787,-8.673474,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
OC1=CC=CC=C1O,11.538836,-8.59321,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC1=CC=C(P)C=C1,24.232918,-7.2743673,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
NC1=CC=C(N)C=C1,4.8378987,-0.5619812,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCCNC1=CC(CN)=CC=C1,-16.251707,-10.837523,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCCNC1=CC=CC(CN)=C1,-16.281664,-10.943818,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCC(=O)NC1=CC(CN)=CC=C1,-16.264227,-10.542507,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCC(=O)NC1=CC=CC(CN)=C1,-16.105915,-11.133599,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCCNC1=CC(C(N)=O)=CC=C1,-16.169865,-10.451017,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCCNC1=CC(CNC)=CC=C1,-16.02396,-11.284774,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCCNC1=CC=CC(C(N)=O)=C1,-16.28095,-11.2855015,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCCNC1=CC=CC(CNC)=C1,-16.161335,-11.291075,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCC(=O)NC1=CC(C(N)=O)=CC=C1,-16.134132,-10.350954,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCC(=O)NC1=CC(CNC)=CC=C1,-16.24429,-10.454392,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCC(=O)NC1=CC=CC(C(N)=O)=C1,-16.207563,-10.436874,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCCNC1=CC(C(=O)NC)=CC=C1,-16.216818,-11.153311,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CNC1=CC(CNC2=CC=CC=C2)=CC=C1,-19.540087,6.064035,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CNC1=CC=CC(CNC2=CC=CC=C2)=C1,-19.58079,6.0760345,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCNC1=CC(CNC2=CC=CC=C2)=CC=C1,-19.424908,5.9494233,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCNC1=CC=CC(CNC2=CC=CC=C2)=C1,-19.480352,6.0149527,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CNC1=CC(C(=O)NC2=CC=CC=C2)=CC=C1,-19.542324,6.053481,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CNC1=CC=CC(C(=O)NC2=CC=CC=C2)=C1,-19.455193,6.295294,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
O=CNC1=CC(CNC2=CC=CC=C2)=CC=C1,-19.638153,6.148704,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
O=CNC1=CC=CC(CNC2=CC=CC=C2)=C1,-19.681929,6.204909,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
O=COCCOC1=CC=CC=C1,-5.6514564,3.8472466,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC(C)N1CC2=C(C=CC=C2)C1,15.247075,11.453694,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC(C)N1CC2=CC=CC=C2C1,15.156183,11.2170925,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC(C)N1C(=O)C2=C(C=CC=C2)C1=O,15.243341,11.402125,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC(C)N1C(=O)C2=CC=CC=C2C1=O,15.548689,11.283041,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC1=CC(CNC2=CC=CC=C2)=CC(N)=C1,28.370535,9.228293,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC1=CC(N)=CC(CNC2=CC=CC=C2)=C1,28.30849,9.274024,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC1=CC(C(=O)NC2=CC=CC=C2)=CC(N)=C1,28.110256,9.46067,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC1=CC(N)=CC(C(=O)NC2=CC=CC=C2)=C1,28.122013,9.427692,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
NC1=CC(C=O)=CC(CNC2=CC=CC=C2)=C1,28.055206,9.517133,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
NC1=CC(CNC2=CC=CC=C2)=CC(C=O)=C1,28.259962,9.289944,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCCCCCCC=O,-0.6915455,10.234425,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCCCCC(=O)NCCC,7.3576703,6.571191,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCCCCCNCCCC,6.8247237,6.3341517,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
C=CCCC,7.4768996,0.64229566,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
NCCCCCCNC=O,8.283285,4.4595933,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC(C)C1=CC=C(OC=O)C=C1,-1.1571063,0.27990258,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCC(C1=CC=CC=C1)C1=CC=CC=C1,9.930989,-0.55114836,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
O=CC1=CC(NCC2=CC=CC=C2)=CC=C1,6.4613338,-11.147792,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
O=CC1=CC=CC(NCC2=CC=CC=C2)=C1,6.5562406,-11.231143,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
O=CC1=CC(NC(=O)C2=CC=CC=C2)=CC=C1,6.3186903,-11.024623,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
O=CC1=CC=CC(NC(=O)C2=CC=CC=C2)=C1,6.3634224,-11.257576,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
O=S(C1=CC=C(O)C=C1)C1=CC=C(O)C=C1,-5.0864277,-5.796687,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC(=O)NCCCCCCN,8.097499,4.264945,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCOPC,8.371435,2.43194,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCO[PH](C)=O,8.178791,2.2395642,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
O=CC1=CC(O)=CC=C1,18.165829,-15.580774,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
O=CC1=CC=CC(O)=C1,18.169437,-15.569586,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
O=S(=O)(C1=CC=C(O)C=C1)C1=CC=C(O)C=C1,-0.66926396,18.050613,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCCC(C)C1=CC=CC=C1,2.3714037,11.948015,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCC(C=O)CC,4.0522475,8.792138,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC(C)CCC=O,-8.469674,4.972661,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCOC1=CC=C(CC)C=C1,8.939868,-3.4750376,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCC1=CC=C(OPOC)C=C1,18.46132,-13.6599865,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCC1=CC=C(O[PH](=O)OC)C=C1,18.369696,-13.49619,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC1=CC=C(PC2=CC=CC=C2)C=C1,24.259373,-7.0720162,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC(C1=CC=CC=C1)C1=CC=C(OC=O)C=C1,-1.3590891,0.40635595,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCC1=CC(O)=CC=C1,3.8153958,16.239285,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCC1=CC=CC(O)=C1,3.655688,16.319239,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC1=C(Br)C=CC=C1,15.83094,-9.550581,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC1=CC=CC=C1Br,15.8183975,-9.590956,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC1=C(Br)C=C(Br)C=C1,15.727226,-9.649205,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC1=CC=C(Br)C=C1Br,15.829568,-9.579318,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
C=CC1=CC=CC=C1,5.9153776,0.9122899,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
O=COC1=CC=C(CC2=CC=CC=C2)C=C1,-1.6062658,0.40510175,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCCC(=O)O,0.33123893,-3.1113544,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
OPOC1=CC=C(CC2=CC=CC=C2)C=C1,3.525295,-0.8879702,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
O=[PH](O)OC1=CC=C(CC2=CC=CC=C2)C=C1,3.6094298,-0.81681347,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
COP(C)OC,7.9544787,-2.049775,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
COP(C)(=O)OC,7.7568765,-2.1181343,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCCNC1=CC(CN)=CC(C)=C1,-15.997156,-10.051935,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
O=CCCPC1=CC=CC=C1,-1.4920921,12.475519,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
O=CCC[PH](=O)C1=CC=CC=C1,-1.593217,12.335771,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
O=CCCP,-1.8609678,12.309927,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
O=CCCP=O,-1.6400304,12.298204,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
C1=CC=C(COCCOC2=CC=CC=C2)C=C1,-6.02207,3.5364375,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CNC1=CC(C)=CC(CNC2=CC=CC=C2)=C1,22.87518,11.668365,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CNC1=CC(CNC2=CC=CC=C2)=CC(C)=C1,22.622404,11.858978,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCCCCCC(=O)NC,0.2678435,10.519342,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCCC(C=O)CC,3.8334217,8.705507,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCC(C)C1=CC=C(O)C=C1,2.51706,11.989862,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCCC(C)C=O,4.0467787,8.872146,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCCCCCC(N)=O,-0.18610841,10.570055,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCCCCCCNC=O,-0.2638356,10.658977,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
C=CCCCC,7.3971276,0.6632849,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CPC1=CC(N)=CC=C1,-14.462117,-0.6588175,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CPC1=CC=CC(N)=C1,-14.340698,-0.6124897,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
C[PH](=O)C1=CC(N)=CC=C1,-14.278544,-0.57247967,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
C[PH](=O)C1=CC=CC(N)=C1,-14.285583,-0.47318718,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
O=C1CCCN1,3.9988859,9.486412,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
NC1=CC(PC2=CC=CC=C2)=CC=C1,-14.717373,-0.8745691,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
NC1=CC=CC(PC2=CC=CC=C2)=C1,-14.827823,-1.2306641,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CP(C1=CC=CC=C1)C1=CC(N)=CC=C1,-14.532575,-0.87719166,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CP(C1=CC=CC=C1)C1=CC=CC(N)=C1,-14.740999,-0.97595555,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
NC1=CC([PH](=O)C2=CC=CC=C2)=CC=C1,-14.58253,-0.9673693,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
NC1=CC=CC([PH](=O)C2=CC=CC=C2)=C1,-14.550214,-1.1652697,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CP(=O)(C1=CC=CC=C1)C1=CC(N)=CC=C1,-14.692979,-1.0850782,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CP(=O)(C1=CC=CC=C1)C1=CC=CC(N)=C1,-14.762511,-1.1044117,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
C/C=C/C1=CC=CC=C1,5.614281,1.0047958,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
O=CNCCC1=CC=CC=C1,12.932479,5.259096,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCC(C)(C1=CC=CC=C1)C1=CC=CC=C1,9.647177,-0.32561988,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCCC(C1=CC=CC=C1)C1=CC=CC=C1,9.922027,-0.45002216,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CN1CCCC1=O,-3.680887,14.481957,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC(C)CCNC1=CC=CC=C1,10.067646,3.053359,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC(C)CC(=O)NC1=CC=CC=C1,10.197828,2.9898171,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC1=CC(OC2=CC=CC=C2)=CC=C1,18.349258,-15.664146,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC1=CC=CC(OC2=CC=CC=C2)=C1,18.472542,-15.683741,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
NCCN1CC2=C(C=CC=C2)C1=O,7.422504,-14.453252,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
NCCN1CC2=CC=CC=C2C1=O,7.715183,-14.731067,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
O=CCN1CC2=C(C=CC=C2)C1=O,7.8407087,-14.803814,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
O=CCN1CC2=CC=CC=C2C1=O,7.797107,-15.00037,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC(C=O)N1CC2=C(C=CC=C2)C1=O,7.205883,-14.751068,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC(C=O)N1CC2=CC=CC=C2C1=O,7.96251,-15.112569,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC(CN)N1CC2=C(C=CC=C2)C1=O,7.5094028,-14.723083,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC(CN)N1CC2=CC=CC=C2C1=O,7.539586,-14.94976,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
C[C@@H](C=O)N1CC2=C(C=CC=C2)C1=O,7.325871,-14.482491,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
C[C@@H](C=O)N1CC2=CC=CC=C2C1=O,7.498694,-14.632273,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
C[C@@H](CN)N1CC2=C(C=CC=C2)C1=O,7.4533005,-14.291256,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
C[C@@H](CN)N1CC2=CC=CC=C2C1=O,7.70029,-14.429858,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
NC(=O)CN1CC2=C(C=CC=C2)C1=O,7.59748,-14.482184,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
NC(=O)CN1CC2=CC=CC=C2C1=O,7.726838,-15.0676155,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC(C(N)=O)N1CC2=C(C=CC=C2)C1=O,7.541337,-14.770877,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC(C(N)=O)N1CC2=CC=CC=C2C1=O,7.4832873,-14.706362,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
C[C@@H](C(N)=O)N1CC2=C(C=CC=C2)C1=O,7.998173,-15.079677,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
C[C@@H](C(N)=O)N1CC2=CC=CC=C2C1=O,7.5912523,-14.855903,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC1=CC=CC=N1,18.12983,2.0170577,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC1=NC=CC=C1,17.99293,2.065539,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
OC1=CC=C(OC2=CC=CC=C2)C=C1,-2.2396033,13.8727455,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
C1CCNC1,-3.764059,14.639009,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
NC1=CC(P)=CC=C1,1.1333714,15.842995,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
NC1=CC=CC(P)=C1,1.1419858,15.683859,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
NC1=CC(P=O)=CC=C1,1.1579869,15.866123,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
NC1=CC=CC(P=O)=C1,1.0531049,15.712351,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
COC1=C(O)C=CC=C1,11.70377,-8.7616005,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
COC1=CC=CC=C1O,11.698317,-8.7516165,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
O=C1CCC(=O)N1,-3.8151994,14.515155,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
COPOC1=CC=C(CC2=CC=CC=C2)C=C1,3.6004536,-0.80030376,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
C1=NC=NC=N1,-1.978334,-11.104881,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CN1CCCC1,-3.9185832,14.637597,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CN1C(=O)CCC1=O,-4.034071,14.596207,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
NCCN1CC2=C(C=CC=C2)C1,14.825943,11.709164,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
NCCN1CC2=CC=CC=C2C1,-7.765014,27.367832,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
O=CCN1CC2=C(C=CC=C2)C1,14.660463,11.7595215,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
O=CCN1CC2=CC=CC=C2C1,16.110949,11.173226,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC(C=O)N1CC2=C(C=CC=C2)C1,-11.613037,7.137444,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC(C=O)N1CC2=CC=CC=C2C1,-7.758356,27.708164,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC(CN)N1CC2=C(C=CC=C2)C1,-1.8152359,-3.0724413,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC(CN)N1CC2=CC=CC=C2C1,-1.9888489,-3.1690042,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
C[C@@H](C=O)N1CC2=C(C=CC=C2)C1,-7.88587,27.490343,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
C[C@@H](C=O)N1CC2=CC=CC=C2C1,-7.7631745,27.367893,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
C[C@@H](CN)N1CC2=C(C=CC=C2)C1,-8.016169,27.519358,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
C[C@@H](CN)N1CC2=CC=CC=C2C1,-11.866266,7.1396995,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
NC(=O)CN1CC2=C(C=CC=C2)C1,-11.795494,7.0088754,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
NC(=O)CN1CC2=CC=CC=C2C1,-1.9727554,-3.0834079,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC(C(N)=O)N1CC2=C(C=CC=C2)C1,14.795706,11.852077,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC(C(N)=O)N1CC2=CC=CC=C2C1,16.075083,11.248956,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
C[C@@H](C(N)=O)N1CC2=C(C=CC=C2)C1,14.735442,11.882958,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
C[C@@H](C(N)=O)N1CC2=CC=CC=C2C1,-1.867016,-3.0151646,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
NCCN1C(=O)C2=C(C=CC=C2)C1=O,-1.7796389,-3.1219673,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
NCCN1C(=O)C2=CC=CC=C2C1=O,-11.917828,7.111066,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
O=CCN1C(=O)C2=C(C=CC=C2)C1=O,-7.9848104,27.609077,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
O=CCN1C(=O)C2=CC=CC=C2C1=O,16.27788,10.963652,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC(C=O)N1C(=O)C2=C(C=CC=C2)C1=O,-11.68065,6.8789864,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC(C=O)N1C(=O)C2=CC=CC=C2C1=O,15.938053,11.241209,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC(CN)N1C(=O)C2=C(C=CC=C2)C1=O,-11.861101,7.0169764,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC(CN)N1C(=O)C2=CC=CC=C2C1=O,14.8157425,11.856711,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
C[C@@H](C=O)N1C(=O)C2=C(C=CC=C2)C1=O,16.200129,11.108261,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
C[C@@H](C=O)N1C(=O)C2=CC=CC=C2C1=O,-7.8091784,27.421942,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
C[C@@H](CN)N1C(=O)C2=C(C=CC=C2)C1=O,14.785693,11.890904,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
C[C@@H](CN)N1C(=O)C2=CC=CC=C2C1=O,-7.8371882,27.448248,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
NC(=O)CN1C(=O)C2=C(C=CC=C2)C1=O,-11.817309,7.027979,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
NC(=O)CN1C(=O)C2=CC=CC=C2C1=O,-7.627741,27.239487,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC(C(N)=O)N1C(=O)C2=C(C=CC=C2)C1=O,-8.053089,27.58942,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC(C(N)=O)N1C(=O)C2=CC=CC=C2C1=O,-1.8819845,-3.0608587,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
C[C@@H](C(N)=O)N1C(=O)C2=C(C=CC=C2)C1=O,16.110352,11.169427,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
C[C@@H](C(N)=O)N1C(=O)C2=CC=CC=C2C1=O,16.101183,11.141758,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCC(C)CC=O,4.3435225,9.26817,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCC1=CC(CNC)=CC=C1,11.351469,2.0923495,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCC1=CC=CC(CNC)=C1,11.284638,2.225706,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CNC1=CC(PC)=CC=C1,4.8583784,-16.8645,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CNC1=CC=CC(PC)=C1,4.5049553,-16.924425,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCNC1=CC(PC)=CC=C1,4.7586846,-16.988169,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCNC1=CC=CC(PC)=C1,4.722925,-16.987068,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CNC1=CC([PH](C)=O)=CC=C1,4.6161537,-16.825668,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CNC1=CC=CC([PH](C)=O)=C1,4.9296846,-16.870703,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CPC1=CC(NC=O)=CC=C1,4.5973954,-17.082285,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CPC1=CC=CC(NC=O)=C1,4.8332887,-16.819006,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCNC1=CC([PH](C)=O)=CC=C1,4.521284,-17.107164,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCNC1=CC=CC([PH](C)=O)=C1,4.5344563,-16.862226,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CPC1=CC(NC(C)=O)=CC=C1,4.4979773,-16.723438,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CPC1=CC=CC(NC(C)=O)=C1,4.4085016,-17.003702,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
C[PH](=O)C1=CC(NC=O)=CC=C1,4.5888014,-17.184008,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
C[PH](=O)C1=CC=CC(NC=O)=C1,4.6244025,-16.980883,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC(=O)NC1=CC([PH](C)=O)=CC=C1,4.7975388,-16.766466,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC(=O)NC1=CC=CC([PH](C)=O)=C1,4.5020494,-17.028496,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
