DOI,type,polymer_family,PolymerName,co_smiles,smiles1,smiles2,co_content1,wt1,mol1,co_smiles1,co_content2,wt2,mol2,mix_content1,mix_smiles1,mix_wt1,mix_mol1,Tg,source_record_id,source_row_index,base_mass,base_moles,composition_mode,review_reason,exclusion_reason,mutual_exclusivity_check,co_n_components,co_source_fields,copolymer_amount_basis,co_component_molecular_weights,copolymer_component_molecular_weights,co_component_moles,copolymer_component_moles,co_mole_fractions,copolymer_mole_fractions,co_component_masses,co_conversions,copolymer_conversions,co_zero_components_ignored,blend_source_fields,blend_amount_basis,blend_component_masses,blend_weight_fractions,blend_component_moles,blend_mole_fractions,blend_component_molecular_weights,blend_conversions,blend_zero_components_ignored,composition_rule_version,molecular_weight_method,rdkit_version,co_content_labels,mix_content_labels,composition_valid
10.1002/pi.1946,copolymer,,PAN-co-DEpVBnP4,,N#CC([H])C[H],O=P(OCC)(OCC)CC(C=C1)=CC=C1C([H])C[H],,,93.9,,,,6.1,,,,,64.5,f2b0eddc0de087fc31c1b7f498ae986b5f9935bacc2ace51bad601cf7c716d73,401,6730.811771212199,100.0,copolymer,,,passed,2,"[""mol1"",""mol2""]","[""mol1"",""mol2""]","[55.042199159999996,256.122831162]","[55.042199159999996,256.122831162]","[93.9,6.1]","[93.9,6.1]","[0.9390000000000001,0.061]","[0.9390000000000001,0.061]","[5168.462501124,1562.3492700882]","[""molar_amount_to_mass_by_exact_molecular_weight"",""molar_amount_to_mass_by_exact_molecular_weight""]","[""molar_amount_to_mass_by_exact_molecular_weight"",""molar_amount_to_mass_by_exact_molecular_weight""]",[],[],[],[6730.811771212199],[1.0],[100.0],[1.0],[],[],[],hierarchical_mole_internal_mass_blend_v1,RDKit.Chem.rdMolDescriptors.CalcExactMolWt,2022.09.5,"[null,null]","[null,null,null,null]",True
10.1002/pi.1946,copolymer,,PAN-co-DiPrpVBnP4,,N#CC([H])C[H],O=P(OC(C)C)(OC(C)C)CC(C=C1)=CC=C1C([H])C[H],,,92.8,,,,7.2,,,,,53.5,406443213aa1df83f9bd828699d527165edf323f06c62d7bc6ef615a961e3fa1,402,7153.825827335999,100.0,copolymer,,,passed,2,"[""mol1"",""mol2""]","[""mol1"",""mol2""]","[55.042199159999996,284.15413129]","[55.042199159999996,284.15413129]","[92.8,7.2]","[92.8,7.2]","[0.9279999999999999,0.07200000000000001]","[0.9279999999999999,0.07200000000000001]","[5107.916082047999,2045.909745288]","[""molar_amount_to_mass_by_exact_molecular_weight"",""molar_amount_to_mass_by_exact_molecular_weight""]","[""molar_amount_to_mass_by_exact_molecular_weight"",""molar_amount_to_mass_by_exact_molecular_weight""]",[],[],[],[7153.825827335999],[1.0],[100.0],[1.0],[],[],[],hierarchical_mole_internal_mass_blend_v1,RDKit.Chem.rdMolDescriptors.CalcExactMolWt,2022.09.5,"[null,null]","[null,null,null,null]",True
10.1002/pi.1946,copolymer,,PAN-co-DnBupVBnP2,,N#CC([H])C[H],O=P(OCCCC)(OCCCC)CC(C=C1)=CC=C1C([H])C[H],,,80.2,,,,19.8,,,,,60.4,ffd73f4c0523ba54096b25f820194e402f7e2b107b6fb266b0cb8a0bb6207772,403,10595.6559147084,100.0,copolymer,,,passed,2,"[""mol1"",""mol2""]","[""mol1"",""mol2""]","[55.042199159999996,312.185431418]","[55.042199159999996,312.185431418]","[80.2,19.8]","[80.2,19.8]","[0.802,0.198]","[0.802,0.198]","[4414.384372632,6181.271542076401]","[""molar_amount_to_mass_by_exact_molecular_weight"",""molar_amount_to_mass_by_exact_molecular_weight""]","[""molar_amount_to_mass_by_exact_molecular_weight"",""molar_amount_to_mass_by_exact_molecular_weight""]",[],[],[],[10595.6559147084],[1.0],[100.0],[1.0],[],[],[],hierarchical_mole_internal_mass_blend_v1,RDKit.Chem.rdMolDescriptors.CalcExactMolWt,2022.09.5,"[null,null]","[null,null,null,null]",True
lbw,copolymer,,PBS-co-HPI1,,[H]C(CCC(OCCCCO[H])=O)=O,O=C(N1C2=CC(C([H])=O)=CC=C2O)C3=CC(C(OCCCCO[H])=O)=CC=C3C1=O,,,100.0,,,,1.0,,,,,-30.6,7377b85d8ac2aa70fcac75dcd64f5e58c3bae87666f75ad527bfb077f2b71120,404,17792.021394684,101.0,copolymer,,,passed,2,"[""mol1"",""mol2""]","[""mol1"",""mol2""]","[174.089208928,383.1005018839999]","[174.089208928,383.1005018839999]","[100.0,1.0]","[100.0,1.0]","[0.9900990099009901,0.009900990099009901]","[0.9900990099009901,0.009900990099009901]","[17408.9208928,383.1005018839999]","[""molar_amount_to_mass_by_exact_molecular_weight"",""molar_amount_to_mass_by_exact_molecular_weight""]","[""molar_amount_to_mass_by_exact_molecular_weight"",""molar_amount_to_mass_by_exact_molecular_weight""]",[],[],[],[17792.021394684],[1.0],[101.0],[1.0],[],[],[],hierarchical_mole_internal_mass_blend_v1,RDKit.Chem.rdMolDescriptors.CalcExactMolWt,2022.09.5,"[null,null]","[null,null,null,null]",True
lbw,copolymer,,PBS-co-HPI2,,[H]C(CCC(OCCCCO[H])=O)=O,O=C(N1C2=CC(C([H])=O)=CC=C2O)C3=CC(C(OCCCCO[H])=O)=CC=C3C1=O,,,100.0,,,,2.0,,,,,-28.3,33a0357f67e055bb2be04c506c8f72a8f11b9c6cf5dc0cb85ea17c6e14f56a63,405,18175.121896568002,102.0,copolymer,,,passed,2,"[""mol1"",""mol2""]","[""mol1"",""mol2""]","[174.089208928,383.1005018839999]","[174.089208928,383.1005018839999]","[100.0,2.0]","[100.0,2.0]","[0.9803921568627451,0.0196078431372549]","[0.9803921568627451,0.0196078431372549]","[17408.9208928,766.2010037679999]","[""molar_amount_to_mass_by_exact_molecular_weight"",""molar_amount_to_mass_by_exact_molecular_weight""]","[""molar_amount_to_mass_by_exact_molecular_weight"",""molar_amount_to_mass_by_exact_molecular_weight""]",[],[],[],[18175.121896568002],[1.0],[102.0],[1.0],[],[],[],hierarchical_mole_internal_mass_blend_v1,RDKit.Chem.rdMolDescriptors.CalcExactMolWt,2022.09.5,"[null,null]","[null,null,null,null]",True
lbw,copolymer,,PBS-co-HPI3,,[H]C(CCC(OCCCCO[H])=O)=O,O=C(N1C2=CC(C([H])=O)=CC=C2O)C3=CC(C(OCCCCO[H])=O)=CC=C3C1=O,,,100.0,,,,3.0,,,,,-27.6,57fc26a5afbd16df7ebbb7e77c60b42ee71f3af6286088e16a987d14530c2f4b,406,18558.222398452002,103.0,copolymer,,,passed,2,"[""mol1"",""mol2""]","[""mol1"",""mol2""]","[174.089208928,383.1005018839999]","[174.089208928,383.1005018839999]","[100.0,3.0]","[100.0,3.0]","[0.970873786407767,0.02912621359223301]","[0.970873786407767,0.02912621359223301]","[17408.9208928,1149.3015056519998]","[""molar_amount_to_mass_by_exact_molecular_weight"",""molar_amount_to_mass_by_exact_molecular_weight""]","[""molar_amount_to_mass_by_exact_molecular_weight"",""molar_amount_to_mass_by_exact_molecular_weight""]",[],[],[],[18558.222398452002],[1.0],[103.0],[1.0],[],[],[],hierarchical_mole_internal_mass_blend_v1,RDKit.Chem.rdMolDescriptors.CalcExactMolWt,2022.09.5,"[null,null]","[null,null,null,null]",True
lbw,copolymer,,PBS-co-HPI4,,[H]C(CCC(OCCCCO[H])=O)=O,O=C(N1C2=CC(C([H])=O)=CC=C2O)C3=CC(C(OCCCCO[H])=O)=CC=C3C1=O,,,100.0,,,,4.0,,,,,-25.4,852e57f6e05518f2737963d61b52dea502cd7124c50a45422949bc80441f012c,407,18941.322900336,104.0,copolymer,,,passed,2,"[""mol1"",""mol2""]","[""mol1"",""mol2""]","[174.089208928,383.1005018839999]","[174.089208928,383.1005018839999]","[100.0,4.0]","[100.0,4.0]","[0.9615384615384616,0.038461538461538464]","[0.9615384615384616,0.038461538461538464]","[17408.9208928,1532.4020075359997]","[""molar_amount_to_mass_by_exact_molecular_weight"",""molar_amount_to_mass_by_exact_molecular_weight""]","[""molar_amount_to_mass_by_exact_molecular_weight"",""molar_amount_to_mass_by_exact_molecular_weight""]",[],[],[],[18941.322900336],[1.0],[104.0],[1.0],[],[],[],hierarchical_mole_internal_mass_blend_v1,RDKit.Chem.rdMolDescriptors.CalcExactMolWt,2022.09.5,"[null,null]","[null,null,null,null]",True
10.1002/(SICI)1097-4628(19990404)72:1<109::AID-APP12>3.0.CO;2-Q,copolymer,,PET12,,O=C([H])C1=CC=C(C(=O)OCCO[H])C=C1,O=C(OCCO[H])CC(C([H])=O)CP1(OC2=C(C3=C1C=CC=C3)C=CC=C2)=O,,85.6,,,,14.4,,,,,,77.2,bc4f2afec2388cf1361475bc7d5d1abce634b801dcf4c854bcf4884d99f3ef8f,408,100.0,0.4795986564835444,copolymer,,,passed,2,"[""wt1"",""wt2""]","[""wt1"",""wt2""]","[194.0579088,374.09192495800005]","[194.0579088,374.09192495800005]","[0.44110544388181094,0.03849321260173342]","[0.44110544388181094,0.03849321260173342]","[0.9197386980106059,0.08026130198939406]","[0.9197386980106059,0.08026130198939406]","[85.6,14.4]","[""weight_amount_to_moles_by_exact_molecular_weight"",""weight_amount_to_moles_by_exact_molecular_weight""]","[""weight_amount_to_moles_by_exact_molecular_weight"",""weight_amount_to_moles_by_exact_molecular_weight""]",[],[],[],[100.0],[1.0],[0.4795986564835444],[1.0],[],[],[],hierarchical_mole_internal_mass_blend_v1,RDKit.Chem.rdMolDescriptors.CalcExactMolWt,2022.09.5,"[null,null]","[null,null,null,null]",True
10.1002/(SICI)1097-4628(19990404)72:1<109::AID-APP12>3.0.CO;2-Q,copolymer,,PET20,,O=C([H])C1=CC=C(C(=O)OCCO[H])C=C1,O=C(OCCO[H])CC(C([H])=O)CP1(OC2=C(C3=C1C=CC=C3)C=CC=C2)=O,,76.0,,,,24.0,,,,,,77.0,029cb0497b44848920d81d4221e461a0695ca491a8553913051b96f10f554e1f,409,100.0,0.45579102881072747,copolymer,,,passed,2,"[""wt1"",""wt2""]","[""wt1"",""wt2""]","[194.0579088,374.09192495800005]","[194.0579088,374.09192495800005]","[0.3916356744745051,0.06415535433622237]","[0.3916356744745051,0.06415535433622237]","[0.8592439291672332,0.1407560708327667]","[0.8592439291672332,0.1407560708327667]","[76.0,24.0]","[""weight_amount_to_moles_by_exact_molecular_weight"",""weight_amount_to_moles_by_exact_molecular_weight""]","[""weight_amount_to_moles_by_exact_molecular_weight"",""weight_amount_to_moles_by_exact_molecular_weight""]",[],[],[],[100.0],[1.0],[0.45579102881072747],[1.0],[],[],[],hierarchical_mole_internal_mass_blend_v1,RDKit.Chem.rdMolDescriptors.CalcExactMolWt,2022.09.5,"[null,null]","[null,null,null,null]",True
10.1002/(SICI)1097-4628(19990404)72:1<109::AID-APP12>3.0.CO;2-Q,copolymer,,PET30,,O=C([H])C1=CC=C(C(=O)OCCO[H])C=C1,O=C(OCCO[H])CC(C([H])=O)CP1(OC2=C(C3=C1C=CC=C3)C=CC=C2)=O,,63.9,,,,36.1,,,,,,76.8,3c78513df51269c06fb9bf3e11870ee5cc4aab0aeb8ebc72e481e88710986510,410,100.0,0.42578349809811444,copolymer,,,passed,2,"[""wt1"",""wt2""]","[""wt1"",""wt2""]","[194.0579088,374.09192495800005]","[194.0579088,374.09192495800005]","[0.32928315261737995,0.09650034548073448]","[0.32928315261737995,0.09650034548073448]","[0.7733581834153243,0.22664181658467572]","[0.7733581834153243,0.22664181658467572]","[63.9,36.1]","[""weight_amount_to_moles_by_exact_molecular_weight"",""weight_amount_to_moles_by_exact_molecular_weight""]","[""weight_amount_to_moles_by_exact_molecular_weight"",""weight_amount_to_moles_by_exact_molecular_weight""]",[],[],[],[100.0],[1.0],[0.42578349809811444],[1.0],[],[],[],hierarchical_mole_internal_mass_blend_v1,RDKit.Chem.rdMolDescriptors.CalcExactMolWt,2022.09.5,"[null,null]","[null,null,null,null]",True
10.1016/S0141-3910(00)00050-1,copolymer,,FR-PET-P,,O=C([H])C1=CC=C(C(=O)OCCO[H])C=C1,O=C([H])C1=CC=C(P(=O)(C2=CC=CC=C2)C2=CC=C(C(=O)OCCO[H])C=C2)C=C1,,95.0,,,,5.0,,,,,,31.6,5ff7f01292b5738fcf8814241a225256a78c47895e7497c2e8bc10fe32249c9b,411,100.0,0.5022318245839557,copolymer,,,passed,2,"[""wt1"",""wt2""]","[""wt1"",""wt2""]","[194.0579088,394.09701033799996]","[194.0579088,394.09701033799996]","[0.48954459309313136,0.012687231490824343]","[0.48954459309313136,0.012687231490824343]","[0.9747382964006029,0.025261703599397216]","[0.9747382964006029,0.025261703599397216]","[95.0,5.0]","[""weight_amount_to_moles_by_exact_molecular_weight"",""weight_amount_to_moles_by_exact_molecular_weight""]","[""weight_amount_to_moles_by_exact_molecular_weight"",""weight_amount_to_moles_by_exact_molecular_weight""]",[],[],[],[100.0],[1.0],[0.5022318245839557],[1.0],[],[],[],hierarchical_mole_internal_mass_blend_v1,RDKit.Chem.rdMolDescriptors.CalcExactMolWt,2022.09.5,"[null,null]","[null,null,null,null]",True
10.1016/j.polymdegradstab.2020.109310,copolymer,,PBT-HPPA,,O=C([H])C1=CC=C(C(=O)OCCCCO[H])C=C1,O=C(CCP(O[H])(C1=CC=CC=C1)=O)[H],,,97.0,,,,3.0,,,,,65.1,379693836381f457974e532653cb01292f5d9cf50c02844998a6a5e4e2eef75a,412,22136.787008542,100.0,copolymer,,,passed,2,"[""mol1"",""mol2""]","[""mol1"",""mol2""]","[222.089208928,198.04458084200002]","[222.089208928,198.04458084200002]","[97.0,3.0]","[97.0,3.0]","[0.97,0.03]","[0.97,0.03]","[21542.653266016,594.1337425260001]","[""molar_amount_to_mass_by_exact_molecular_weight"",""molar_amount_to_mass_by_exact_molecular_weight""]","[""molar_amount_to_mass_by_exact_molecular_weight"",""molar_amount_to_mass_by_exact_molecular_weight""]",[],[],[],[22136.787008542],[1.0],[100.0],[1.0],[],[],[],hierarchical_mole_internal_mass_blend_v1,RDKit.Chem.rdMolDescriptors.CalcExactMolWt,2022.09.5,"[null,null]","[null,null,null,null]",True
10.1039/C3PY01030A,copolymer,,PETI1,,O=C([H])C1=CC=C(C(=O)OCCO[H])C=C1,O=P1([O-])C2=CC(C([H])=O)=CC=C2CC3=CC=C(C(OCCO[H])=O)C=C13.[Na+],,,100.0,,,,0.99,,,,,75.0,1675c403a00184c53cf9366645aad70b809f341d22c7a2c1ab6e242c3074975f,413,19770.15302338722,100.99,copolymer,,,passed,2,"[""mol1"",""mol2""]","[""mol1"",""mol2""]","[194.0579088,368.04256907799993]","[194.0579088,368.04256907799993]","[100.0,0.99]","[100.0,0.99]","[0.9901970492127934,0.009802950787206655]","[0.9901970492127934,0.009802950787206655]","[19405.79088,364.36214338721993]","[""molar_amount_to_mass_by_exact_molecular_weight"",""molar_amount_to_mass_by_exact_molecular_weight""]","[""molar_amount_to_mass_by_exact_molecular_weight"",""molar_amount_to_mass_by_exact_molecular_weight""]",[],[],[],[19770.15302338722],[1.0],[100.99],[1.0],[],[],[],hierarchical_mole_internal_mass_blend_v1,RDKit.Chem.rdMolDescriptors.CalcExactMolWt,2022.09.5,"[null,null]","[null,null,null,null]",True
10.1039/C3PY01030A,copolymer,,PETI5,,O=C([H])C1=CC=C(C(=O)OCCO[H])C=C1,O=P1([O-])C2=CC(C([H])=O)=CC=C2CC3=CC=C(C(OCCO[H])=O)C=C13.[Na+],,,100.0,,,,4.76,,,,,68.0,00bad4fbe6ac0bafe87c2198c52dc46f93bd5f3ce4a3a2771aa7aa41ca72d182,414,21157.67350881128,104.76,copolymer,,,passed,2,"[""mol1"",""mol2""]","[""mol1"",""mol2""]","[194.0579088,368.04256907799993]","[194.0579088,368.04256907799993]","[100.0,4.76]","[100.0,4.76]","[0.9545628102329132,0.04543718976708667]","[0.9545628102329132,0.04543718976708667]","[19405.79088,1751.8826288112796]","[""molar_amount_to_mass_by_exact_molecular_weight"",""molar_amount_to_mass_by_exact_molecular_weight""]","[""molar_amount_to_mass_by_exact_molecular_weight"",""molar_amount_to_mass_by_exact_molecular_weight""]",[],[],[],[21157.67350881128],[1.0],[104.76],[1.0],[],[],[],hierarchical_mole_internal_mass_blend_v1,RDKit.Chem.rdMolDescriptors.CalcExactMolWt,2022.09.5,"[null,null]","[null,null,null,null]",True
10.1039/C3PY01030A,copolymer,,PETI10,,O=C([H])C1=CC=C(C(=O)OCCO[H])C=C1,O=P1([O-])C2=CC(C([H])=O)=CC=C2CC3=CC=C(C(OCCO[H])=O)C=C13.[Na+],,,100.0,,,,9.09,,,,,69.0,2de9ebd03c9c394a157dd1c10b7e921a7ad2b065c5418885070fe51ed330ef48,415,22751.29783291902,109.09,copolymer,,,passed,2,"[""mol1"",""mol2""]","[""mol1"",""mol2""]","[194.0579088,368.04256907799993]","[194.0579088,368.04256907799993]","[100.0,9.09]","[100.0,9.09]","[0.9166743056192135,0.0833256943807865]","[0.9166743056192135,0.0833256943807865]","[19405.79088,3345.506952919019]","[""molar_amount_to_mass_by_exact_molecular_weight"",""molar_amount_to_mass_by_exact_molecular_weight""]","[""molar_amount_to_mass_by_exact_molecular_weight"",""molar_amount_to_mass_by_exact_molecular_weight""]",[],[],[],[22751.29783291902],[1.0],[109.09],[1.0],[],[],[],hierarchical_mole_internal_mass_blend_v1,RDKit.Chem.rdMolDescriptors.CalcExactMolWt,2022.09.5,"[null,null]","[null,null,null,null]",True
10.1007/s10965-006-0082-3,copolymer,,PC-co-ODOPB1,,CC(C1=CC=C(OC([H])=O)C=C1)(C2=CC=C(O[H])C=C2)C,O=P1(C2=C(C3=C(O1)C=CC=C3)C=CC=C2)C(C=C4O[H])=C(C=C4)OC([H])=O,,97.7,,,,2.3,,,,,,144.0,8a82024aeed7899098507347cee2da4435f3d69fdcb7f07f5fe63b1e488a1000,416,100.0,0.3880099538714543,copolymer,,,passed,2,"[""wt1"",""wt2""]","[""wt1"",""wt2""]","[256.10994437200003,352.05006014599996]","[256.10994437200003,352.05006014599996]","[0.38147679208461593,0.006533161786838378]","[0.38147679208461593,0.006533161786838378]","[0.9831623861149634,0.016837613885036518]","[0.9831623861149634,0.016837613885036518]","[97.7,2.3]","[""weight_amount_to_moles_by_exact_molecular_weight"",""weight_amount_to_moles_by_exact_molecular_weight""]","[""weight_amount_to_moles_by_exact_molecular_weight"",""weight_amount_to_moles_by_exact_molecular_weight""]",[],[],[],[100.0],[1.0],[0.3880099538714543],[1.0],[],[],[],hierarchical_mole_internal_mass_blend_v1,RDKit.Chem.rdMolDescriptors.CalcExactMolWt,2022.09.5,"[null,null]","[null,null,null,null]",True
10.1007/s10965-006-0082-3,copolymer,,PC-co-ODOPB2,,CC(C1=CC=C(OC([H])=O)C=C1)(C2=CC=C(O[H])C=C2)C,O=P1(C2=C(C3=C(O1)C=CC=C3)C=CC=C2)C(C=C4O[H])=C(C=C4)OC([H])=O,,96.6,,,,3.4,,,,,,141.0,a3ed43fbc53b897deaa200b38e5c408c3caec356a77787db8b22e46b4f689cc5,417,100.0,0.38683947909622146,copolymer,,,passed,2,"[""wt1"",""wt2""]","[""wt1"",""wt2""]","[256.10994437200003,352.05006014599996]","[256.10994437200003,352.05006014599996]","[0.3771817616721995,0.009657717424021951]","[0.3771817616721995,0.009657717424021951]","[0.9750343024797122,0.024965697520287777]","[0.9750343024797122,0.024965697520287777]","[96.6,3.4]","[""weight_amount_to_moles_by_exact_molecular_weight"",""weight_amount_to_moles_by_exact_molecular_weight""]","[""weight_amount_to_moles_by_exact_molecular_weight"",""weight_amount_to_moles_by_exact_molecular_weight""]",[],[],[],[100.0],[1.0],[0.38683947909622146],[1.0],[],[],[],hierarchical_mole_internal_mass_blend_v1,RDKit.Chem.rdMolDescriptors.CalcExactMolWt,2022.09.5,"[null,null]","[null,null,null,null]",True
10.1007/s10965-006-0082-3,copolymer,,PC-co-ODOPB3,,CC(C1=CC=C(OC([H])=O)C=C1)(C2=CC=C(O[H])C=C2)C,O=P1(C2=C(C3=C(O1)C=CC=C3)C=CC=C2)C(C=C4O[H])=C(C=C4)OC([H])=O,,95.4,,,,4.6,,,,,,138.0,2e7280792c3e32700fc6f5f702a06ad8a69836bd1d8b2423ff38ad4aadf7f929,418,100.0,0.3855625975232403,copolymer,,,passed,2,"[""wt1"",""wt2""]","[""wt1"",""wt2""]","[256.10994437200003,352.05006014599996]","[256.10994437200003,352.05006014599996]","[0.37249627394956353,0.013066323573676757]","[0.37249627394956353,0.013066323573676757]","[0.9661110189172611,0.033888981082738884]","[0.9661110189172611,0.033888981082738884]","[95.4,4.6]","[""weight_amount_to_moles_by_exact_molecular_weight"",""weight_amount_to_moles_by_exact_molecular_weight""]","[""weight_amount_to_moles_by_exact_molecular_weight"",""weight_amount_to_moles_by_exact_molecular_weight""]",[],[],[],[100.0],[1.0],[0.3855625975232403],[1.0],[],[],[],hierarchical_mole_internal_mass_blend_v1,RDKit.Chem.rdMolDescriptors.CalcExactMolWt,2022.09.5,"[null,null]","[null,null,null,null]",True
10.1016/j.polymdegradstab.2014.06.003,copolymer,,PCTD10,,[H]C(c1ccc(C(OCC(CC2)CCC2CO[H])=O)cc1)=O,O=C([H])c1ccc(C(OCCOc2cc(P3(Oc4c(c5ccccc53)cccc4)=O)c(OCCO[H])cc2)=O)cc1,,,90.0,,,,10.0,,,,,106.8,4c48ee8f5dbd5891a8b62665c1f0a24cfeb472ae1465388d67ea392f522f1fb4,419,30293.5413647,100.0,copolymer,,,passed,2,"[""mol1"",""mol2""]","[""mol1"",""mol2""]","[276.13615912,544.1287043899999]","[276.13615912,544.1287043899999]","[90.0,10.0]","[90.0,10.0]","[0.9,0.1]","[0.9,0.1]","[24852.2543208,5441.2870439]","[""molar_amount_to_mass_by_exact_molecular_weight"",""molar_amount_to_mass_by_exact_molecular_weight""]","[""molar_amount_to_mass_by_exact_molecular_weight"",""molar_amount_to_mass_by_exact_molecular_weight""]",[],[],[],[30293.5413647],[1.0],[100.0],[1.0],[],[],[],hierarchical_mole_internal_mass_blend_v1,RDKit.Chem.rdMolDescriptors.CalcExactMolWt,2022.09.5,"[null,null]","[null,null,null,null]",True
10.1016/j.polymdegradstab.2014.06.003,copolymer,,PCTD20,,[H]C(c1ccc(C(OCC(CC2)CCC2CO[H])=O)cc1)=O,O=C([H])c1ccc(C(OCCOc2cc(P3(Oc4c(c5ccccc53)cccc4)=O)c(OCCO[H])cc2)=O)cc1,,,80.0,,,,20.0,,,,,111.3,ed4806df5574183270ab8d1dc1bab5476675790dcd2fd341ffe7bb423d141180,420,32973.466817399996,100.0,copolymer,,,passed,2,"[""mol1"",""mol2""]","[""mol1"",""mol2""]","[276.13615912,544.1287043899999]","[276.13615912,544.1287043899999]","[80.0,20.0]","[80.0,20.0]","[0.8,0.2]","[0.8,0.2]","[22090.8927296,10882.5740878]","[""molar_amount_to_mass_by_exact_molecular_weight"",""molar_amount_to_mass_by_exact_molecular_weight""]","[""molar_amount_to_mass_by_exact_molecular_weight"",""molar_amount_to_mass_by_exact_molecular_weight""]",[],[],[],[32973.466817399996],[1.0],[100.0],[1.0],[],[],[],hierarchical_mole_internal_mass_blend_v1,RDKit.Chem.rdMolDescriptors.CalcExactMolWt,2022.09.5,"[null,null]","[null,null,null,null]",True
10.1016/j.polymdegradstab.2014.06.003,copolymer,,PCTD5,,[H]C(c1ccc(C(OCC(CC2)CCC2CO[H])=O)cc1)=O,O=C([H])c1ccc(C(OCCOc2cc(P3(Oc4c(c5ccccc53)cccc4)=O)c(OCCO[H])cc2)=O)cc1,,,95.0,,,,5.0,,,,,97.2,46c9c3d990bf8a89e2257d6a2f210e710174e30483e018fd4e2ef24e5685378e,421,28953.57863835,100.0,copolymer,,,passed,2,"[""mol1"",""mol2""]","[""mol1"",""mol2""]","[276.13615912,544.1287043899999]","[276.13615912,544.1287043899999]","[95.0,5.0]","[95.0,5.0]","[0.95,0.05]","[0.95,0.05]","[26232.9351164,2720.64352195]","[""molar_amount_to_mass_by_exact_molecular_weight"",""molar_amount_to_mass_by_exact_molecular_weight""]","[""molar_amount_to_mass_by_exact_molecular_weight"",""molar_amount_to_mass_by_exact_molecular_weight""]",[],[],[],[28953.57863835],[1.0],[100.0],[1.0],[],[],[],hierarchical_mole_internal_mass_blend_v1,RDKit.Chem.rdMolDescriptors.CalcExactMolWt,2022.09.5,"[null,null]","[null,null,null,null]",True
10.1016/j.polymdegradstab.2020.109310,copolymer,,PENT0/10,,O=C([H])C1=CC=C(C(=O)OCCO[H])C=C1,CC(CO[H])(COC(C1=CC=C(C=C1)C([H])=O)=O)C,,90.0,,,,10.0,,,,,,74.4,c3a0987c6b5e76e69329cd0bde813054976aba656e626b95cbfa268fcbb934f5,422,100.0,0.5061331508870474,copolymer,,,passed,2,"[""wt1"",""wt2""]","[""wt1"",""wt2""]","[194.0579088,236.104858992]","[194.0579088,236.104858992]","[0.4637790881934929,0.04235406269355445]","[0.4637790881934929,0.04235406269355445]","[0.9163183391182244,0.08368166088177557]","[0.9163183391182244,0.08368166088177557]","[90.0,10.0]","[""weight_amount_to_moles_by_exact_molecular_weight"",""weight_amount_to_moles_by_exact_molecular_weight""]","[""weight_amount_to_moles_by_exact_molecular_weight"",""weight_amount_to_moles_by_exact_molecular_weight""]",[],[],[],[100.0],[1.0],[0.5061331508870474],[1.0],[],[],[],hierarchical_mole_internal_mass_blend_v1,RDKit.Chem.rdMolDescriptors.CalcExactMolWt,2022.09.5,"[null,null]","[null,null,null,null]",True
10.1016/j.polymdegradstab.2020.109310,copolymer,,PENT5/0,,O=C([H])C1=CC=C(C(=O)OCCO[H])C=C1,O=C(OCCO[H])CCP([H])(C1=CC=CC=C1)=O,,95.0,,,,5.0,,,,,,67.6,8fce00268d78fb49b77d98a1d4a55d5824ca9ee5056821faf2b282fa6375f36c,423,100.0,0.5101997075930589,copolymer,,,passed,2,"[""wt1"",""wt2""]","[""wt1"",""wt2""]","[194.0579088,242.07079559]","[194.0579088,242.07079559]","[0.48954459309313136,0.02065511449992752]","[0.48954459309313136,0.02065511449992752]","[0.9595156285028641,0.040484371497135935]","[0.9595156285028641,0.040484371497135935]","[95.0,5.0]","[""weight_amount_to_moles_by_exact_molecular_weight"",""weight_amount_to_moles_by_exact_molecular_weight""]","[""weight_amount_to_moles_by_exact_molecular_weight"",""weight_amount_to_moles_by_exact_molecular_weight""]",[],[],[],[100.0],[1.0],[0.5101997075930589],[1.0],[],[],[],hierarchical_mole_internal_mass_blend_v1,RDKit.Chem.rdMolDescriptors.CalcExactMolWt,2022.09.5,"[null,null]","[null,null,null,null]",True
10.1016/j.polymdegradstab.2020.109310,copolymer,,PENT5/5,,O=C([H])C1=CC=C(C(=O)OCCO[H])C=C1,CC(CO[H])(COC(CCP([H])(C1=CC=CC=C1)=O)=O)C,,95.0,,,,5.0,,,,,,67.9,d7e6a72a45d67dd42a97d1a4be0a55570bab60888514d6ff1f120db4f3c0af35,424,100.0,0.5071429306634866,copolymer,,,passed,2,"[""wt1"",""wt2""]","[""wt1"",""wt2""]","[194.0579088,284.11774578200004]","[194.0579088,284.11774578200004]","[0.48954459309313136,0.017598337570355203]","[0.48954459309313136,0.017598337570355203]","[0.9652990577087772,0.0347009422912227]","[0.9652990577087772,0.0347009422912227]","[95.0,5.0]","[""weight_amount_to_moles_by_exact_molecular_weight"",""weight_amount_to_moles_by_exact_molecular_weight""]","[""weight_amount_to_moles_by_exact_molecular_weight"",""weight_amount_to_moles_by_exact_molecular_weight""]",[],[],[],[100.0],[1.0],[0.5071429306634866],[1.0],[],[],[],hierarchical_mole_internal_mass_blend_v1,RDKit.Chem.rdMolDescriptors.CalcExactMolWt,2022.09.5,"[null,null]","[null,null,null,null]",True
