C,O,CC,C1=CC=CC=C1,C=O,CC1=CC=CC=C1,CO,CC=O,CCC,N,CN,COC,OC1=CC=CC=C1,O=CC1=CC=CC=C1,CCN,CNC,CCNC,NC1=CC=CC=C1,P,O=P,CC(N)=O,CCO,COC1=CC=CC=C1,CNC1=CC=CC=C1,CCC1=CC=CC=C1,CCOC,CCNC1=CC=CC=C1,CC1=CC=C(O)C=C1,COC=O,NCC1=CC=CC=C1,OP,CCC=O,CP,CC(C)C,COC(C)=O,CCCC,CNC(=O)C1=CC=CC=C1,CCNCC,CP=O,C1=CC=C(CC2=CC=CC=C2)C=C1,CCNC=O,CCOCC,CC1=CC(C)=CC=C1,C1=CC=C(CNC2=CC=CC=C2)C=C1,CCOC=O,CC1=CC=C(C)C=C1,CCOC(C)=O,OCC1=CC=CC=C1,CN(C)C,CCCN,CCN(C)C,CCCCC,CCC1=CC=C(O)C=C1,CC1=C(C)C=CC=C1,CPC1=CC=CC=C1,CC1=CC=C(C=O)C=C1,COC(=O)C1=CC=CC=C1,COC1=CC=C(C)C=C1,CC1=CC(C=O)=CC=C1,CC(C)C1=CC=CC=C1,CCCNC,CCN(C)CC,C[PH](C)=O,CCCC=O,C[PH](=O)C1=CC=CC=C1,CC1=C(C=O)C=CC=C1,O=CC1=CC(C=O)=CC=C1,CCCCCC,OCCO,C1=CC=C(OC2=CC=CC=C2)C=C1,CNCC1=CC(C)=CC=C1,COCCO,CCC(N)=O,O=COCCO,CNC(=O)C1=CC(C)=CC=C1,CC1=CC(C(N)=O)=CC=C1,CCCCN,O=CC1=CC=C(C=O)C=C1,CCOCCO,CC1=CC=CC=C1C(N)=O,CN(C)CC1=CC=CC=C1,CCCO,CC1=C(O)C=CC=C1,CC1=CC(CNC2=CC=CC=C2)=CC=C1,CCCCNC,CC1=CC=C(N)C=C1,CCC1=CC=C(OC)C=C1,CN1CC2=C(C=CC=C2)C1=O,CNCC1=CC(C=O)=CC=C1,CNC(=O)C1=CC(C=O)=CC=C1,NC(=O)C1=CC(C=O)=CC=C1,CN(C)C1=CC=CC=C1,CCCNC1=CC=CC=C1,CC1=CC(N)=CC=C1,CCCNC=O,CC1=CC=C(OC2=CC=CC=C2)C=C1,CCCOC,CCCNC(C)=O,CCC(C)C,CCCCC=O,CC1=CC=C(CN)C=C1,CNC1=CC=C(C)C=C1,CC1=CC=C(C(N)=O)C=C1,CNC1=CC(C)=CC=C1,CC1=CC(C)=C(C)C=C1,CC1=CC(NC=O)=CC=C1,S,CC(C)C=O,CC1=CC(C)=C(C=O)C=C1,NC1=CC(C=O)=CC=C1,CCCC1=CC=CC=C1,CC1=CC=C(NC=O)C=C1,CCNC1=CC=C(C)C=C1,CN(CC1=CC=CC=C1)C1=CC=CC=C1,CC(=O)NC1=CC=C(C)C=C1,CCCCCC=O,CCCOCC,O=CC1=CC=C(O)C=C1,CC1=CC=C(CNC2=CC=CC=C2)C=C1,CC1=CC=C(C(=O)NC2=CC=CC=C2)C=C1,CC1=CC2=C(C=C1)CNC2,NCC1=CC=C(C=O)C=C1,CC1=CC2=C(C=C1)C(=O)NC2,CNC(=O)C1=CC=C(C=O)C=C1,CNC1=CC=C(O)C=C1,CC1=CC=C(CO)C=C1,CNC1=CC(C=O)=CC=C1,CCNC1=CC=C(O)C=C1,CCC(=O)O,CCNC(=O)C1=CC=CC=C1,CC(=O)C1=CC=CC=C1,CC1=CC=C2CN(C)CC2=C1,COC1=CC=C(N)C=C1,NCCN,CC1=CC(C=O)=CC(N)=C1,Br,O=CC1=CC=C(CO)C=C1,CCC(C)C=O,CC1=CC=C(NCC2=CC=CC=C2)C=C1,O=CCCC=O,CC1=CC=C(NC(=O)C2=CC=CC=C2)C=C1,CCOC(=O)C1=CC=C(C)C=C1,CNC1=CC=C(OC2=CC=CC=C2)C=C1,CCN(CC)CC,CC1=CC=C(COCCO)C=C1,CCN(C)CC1=CC=CC=C1,CCPC,NCCC1=CC=CC=C1,CNCCC1=CC=CC=C1,CCC(=O)NC1=CC=CC(C=O)=C1,O=CCC1=CC=CC=C1,NC1=CC(CNC2=CC=CC=C2)=CC=C1,CNC1=CC(CNC2=CC=CC=C2)=CC=C1,CC(C=O)N1CC2=C(C=CC=C2)C1=O,CCCOCC1=CC=CC=C1,BrC1=C(Br)C=CC=C1
11.0,2.5,2.25,1.5,1.25,1.75,1.5,1.25,1.5,0.0,0.0,0.25,1.25,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,1.5,0.25,0.0,1.25,0.25,0.0,0.0,0.0,0.0,1.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.5,0.25,0.25,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.2670755,1.0254358,5.101743,0.025435764,1.0127178,0.0,0.0,1.0127178,4.101743,1.0127178,1.0254358,0.0,0.0,0.0,1.0254358,0.012717882,0.025435764,0.0,0.012717882,0.012717882,0.012717882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0254358,0.03815365,0.012717882,0.0,3.0763073,0.0,0.012717882,0.03815365,0.0,0.012717882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0254358,0.0,2.0508716,0.0,0.0,0.05087153,0.0,0.0,0.0,0.0,0.0,0.025435764,0.0,0.03815365,1.0254358,0.05087153,0.0,0.0,1.0508715,0.0,0.0,0.0,0.0,0.012717882,0.0,0.0,0.0,1.0381536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03815365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012717882,0.0,0.0,0.012717882,0.012717882,0.9872821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012717882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9872821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012717882,0.0,0.012717882,0.0,0.0,0.0,0.0,0.0,0.0,0.025435764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.4,4.0,3.1,1.05,2.0,2.1,3.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,1.95,1.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.95,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.2119966,1.0201901,5.0807605,0.020190142,1.0100951,0.0,0.0,1.0100951,4.0807605,1.0100951,1.0201901,0.0,0.0,0.0,1.0201901,0.010095071,0.020190142,0.0,0.010095071,0.010095071,0.010095071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0201901,0.030285213,0.010095071,0.0,3.0605705,0.0,0.010095071,0.030285213,0.0,0.010095071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0201901,0.0,2.0403802,0.0,0.0,0.040380284,0.0,0.0,0.0,0.0,0.0,0.020190142,0.0,0.030285213,1.0201901,0.040380284,0.0,0.0,1.0403802,0.0,0.0,0.0,0.0,0.010095071,0.0,0.0,0.0,1.0302852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030285213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010095071,0.0,0.0,0.010095071,0.010095071,0.98990494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010095071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98990494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010095071,0.0,0.010095071,0.0,0.0,0.0,0.0,0.0,0.0,0.020190142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.1577687,1.0150256,5.0601025,0.015025591,1.0075128,0.0,0.0,1.0075128,4.0601025,1.0075128,1.0150256,0.0,0.0,0.0,1.0150256,0.0075127953,0.015025591,0.0,0.0075127953,0.0075127953,0.0075127953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0150256,0.022538386,0.0075127953,0.0,3.0450768,0.0,0.0075127953,0.022538386,0.0,0.0075127953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0150256,0.0,2.0300512,0.0,0.0,0.030051181,0.0,0.0,0.0,0.0,0.0,0.015025591,0.0,0.022538386,1.0150256,0.030051181,0.0,0.0,1.0300512,0.0,0.0,0.0,0.0,0.0075127953,0.0,0.0,0.0,1.0225384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022538386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075127953,0.0,0.0,0.0075127953,0.0075127953,0.9924872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075127953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9924872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075127953,0.0,0.0075127953,0.0,0.0,0.0,0.0,0.0,0.0,0.015025591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.1043725,1.0099403,5.039761,0.009940247,1.0049701,0.0,0.0,1.0049701,4.039761,1.0049701,1.0099403,0.0,0.0,0.0,1.0099403,0.0049701235,0.009940247,0.0,0.0049701235,0.0049701235,0.0049701235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0099403,0.01491037,0.0049701235,0.0,3.0298207,0.0,0.0049701235,0.01491037,0.0,0.0049701235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0099403,0.0,2.0198805,0.0,0.0,0.019880494,0.0,0.0,0.0,0.0,0.0,0.009940247,0.0,0.01491037,1.0099403,0.019880494,0.0,0.0,1.0198805,0.0,0.0,0.0,0.0,0.0049701235,0.0,0.0,0.0,1.0149103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01491037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049701235,0.0,0.0,0.0049701235,0.0049701235,0.99502987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049701235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99502987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049701235,0.0,0.0049701235,0.0,0.0,0.0,0.0,0.0,0.0,0.009940247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.520362,1.4751132,5.3800907,0.19004525,1.3800905,0.3800905,0.095022626,1.3800905,4.0,1.0950227,1.3800905,0.0,0.095022626,0.3800905,1.2850679,0.3800905,0.5701358,0.095022626,0.0,0.0,0.2850679,0.0,0.0,0.19004525,0.0,0.0,0.19004525,0.0,0.0,0.2850679,0.0,1.0,0.0,0.0,0.0,3.0,0.47511312,0.19004525,0.0,0.0,0.2850679,0.0,0.095022626,0.19004525,0.0,0.095022626,0.0,0.0,0.095022626,1.0,0.19004525,2.0,0.0,0.095022626,0.0,0.19004525,0.0,0.0,0.19004525,0.0,0.095022626,0.095022626,0.0,1.0,0.0,0.19004525,0.095022626,1.0,0.0,0.0,0.19004525,0.0,0.0,0.0,0.19004525,0.095022626,1.0,0.095022626,0.0,0.19004525,0.095022626,0.0,0.0,0.095022626,0.095022626,0.095022626,0.0,0.19004525,0.19004525,0.19004525,0.095022626,0.095022626,0.0,0.0,0.095022626,0.0,0.0,0.095022626,0.0,1.0,0.095022626,0.19004525,0.095022626,0.0,0.095022626,0.0,0.0,0.0,0.095022626,0.0,0.0,0.19004525,0.19004525,0.095022626,0.19004525,1.0,0.0,0.0,0.095022626,0.095022626,0.095022626,0.095022626,0.095022626,0.19004525,0.0,0.0,0.0,0.0,0.0,0.095022626,0.0,0.095022626,0.0,0.0,0.0,0.0,0.0,0.0,0.19004525,0.0,0.19004525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.765923,1.8643507,5.6914806,0.3457403,1.6914805,0.6914806,0.17287014,1.6914805,4.0,1.1728702,1.6914805,0.0,0.17287014,0.6914806,1.5186105,0.6914806,1.0372208,0.17287014,0.0,0.0,0.5186104,0.0,0.0,0.3457403,0.0,0.0,0.3457403,0.0,0.0,0.5186104,0.0,1.0,0.0,0.0,0.0,3.0,0.8643507,0.3457403,0.0,0.0,0.5186104,0.0,0.17287014,0.3457403,0.0,0.17287014,0.0,0.0,0.17287014,1.0,0.3457403,2.0,0.0,0.17287014,0.0,0.3457403,0.0,0.0,0.3457403,0.0,0.17287014,0.17287014,0.0,1.0,0.0,0.3457403,0.17287014,1.0,0.0,0.0,0.3457403,0.0,0.0,0.0,0.3457403,0.17287014,1.0,0.17287014,0.0,0.3457403,0.17287014,0.0,0.0,0.17287014,0.17287014,0.17287014,0.0,0.3457403,0.3457403,0.3457403,0.17287014,0.17287014,0.0,0.0,0.17287014,0.0,0.0,0.17287014,0.0,1.0,0.17287014,0.3457403,0.17287014,0.0,0.17287014,0.0,0.0,0.0,0.17287014,0.0,0.0,0.3457403,0.3457403,0.17287014,0.3457403,1.0,0.0,0.0,0.17287014,0.17287014,0.17287014,0.17287014,0.17287014,0.3457403,0.0,0.0,0.0,0.0,0.0,0.17287014,0.0,0.17287014,0.0,0.0,0.0,0.0,0.0,0.0,0.3457403,0.0,0.3457403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.19794,4.0565543,3.0565543,1.0282772,2.0,2.0565543,3.0,2.0,0.028277135,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.028277135,0.028277135,0.0,3.0,0.0,0.0,0.05655427,2.0,0.0,0.0,1.0,0.0,0.028277135,0.0,0.05655427,0.0,1.0,0.0,0.0,0.0,0.05655427,0.028277135,0.0,1.0,0.0,0.0,1.0,1.0282772,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05655427,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.028277135,0.0,0.05655427,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.97172284,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97172284,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.61,0.183,2.183,0.061,0.0,0.122,0.122,0.0,1.0,0.939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061,0.061,0.0,0.122,0.0,0.0,0.061,0.0,0.0,0.0,0.0,0.0,0.122,0.0,0.061,0.0,0.0,0.0,0.0,0.0,0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.864,0.216,2.36,0.072,0.0,0.144,0.144,0.0,1.144,0.928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.072,0.072,0.0,0.288,0.0,0.0,0.072,0.0,0.0,0.0,0.0,0.0,0.144,0.0,0.072,0.0,0.0,0.0,0.0,0.0,0.072,0.0,0.0,0.0,0.0,0.0,0.0,0.072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.772,0.594,3.386,0.198,0.0,0.396,0.396,0.0,1.792,0.802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.198,0.198,0.0,0.396,0.0,0.0,0.198,0.0,0.0,0.0,0.0,0.0,0.396,0.0,0.198,0.0,0.0,0.396,0.0,0.0,0.198,0.0,0.0,0.0,0.0,0.0,0.0,0.198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.118812,4.029703,6.009901,0.01980198,2.019802,0.03960396,3.009901,2.019802,3.980198,0.00990099,0.02970297,1.0,0.00990099,0.03960396,0.01980198,0.02970297,0.03960396,0.00990099,0.0,0.0,0.01980198,3.0,0.0,0.01980198,0.0,2.0,0.01980198,0.00990099,1.0,0.01980198,0.0,1.980198,0.0,0.0,1.0,1.990099,0.03960396,0.00990099,0.0,0.0,0.01980198,1.0,0.00990099,0.01980198,1.0,0.00990099,1.0,0.00990099,0.00990099,0.0,0.01980198,0.0,0.0,0.00990099,0.0,0.01980198,0.00990099,0.0,0.01980198,0.0,0.0,0.00990099,0.0,1.980198,0.0,0.01980198,0.00990099,0.0,0.0,0.0,0.01980198,0.0,0.0,0.0,0.01980198,0.00990099,0.0,0.00990099,0.0,0.01980198,0.00990099,2.990099,0.0,0.00990099,0.0,0.0,0.0,0.01980198,0.01980198,0.01980198,0.00990099,0.00990099,0.0,0.00990099,0.0,0.0,1.990099,0.0,0.0,0.0,0.00990099,0.0,0.00990099,0.01980198,0.00990099,0.01980198,0.0,0.0,0.00990099,0.00990099,0.0,0.0,0.0,0.00990099,0.0,0.0,1.990099,0.00990099,0.00990099,0.00990099,0.00990099,0.00990099,0.00990099,0.01980198,0.0,0.00990099,0.01980198,0.0,0.990099,0.0,0.0,0.00990099,0.0,0.0,0.0,0.0,0.00990099,0.0,0.0,0.990099,0.0,0.00990099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00990099,0.0
8.235294,4.0588236,6.019608,0.039215688,2.0392158,0.078431375,3.0196078,2.0392158,3.9607842,0.019607844,0.05882353,1.0,0.019607844,0.078431375,0.039215688,0.05882353,0.078431375,0.019607844,0.0,0.0,0.039215688,3.0,0.0,0.039215688,0.0,2.0,0.039215688,0.019607844,1.0,0.039215688,0.0,1.9607843,0.0,0.0,1.0,1.9803921,0.078431375,0.019607844,0.0,0.0,0.039215688,1.0,0.019607844,0.039215688,1.0,0.019607844,1.0,0.019607844,0.019607844,0.0,0.039215688,0.0,0.0,0.019607844,0.0,0.039215688,0.019607844,0.0,0.039215688,0.0,0.0,0.019607844,0.0,1.9607843,0.0,0.039215688,0.019607844,0.0,0.0,0.0,0.039215688,0.0,0.0,0.0,0.039215688,0.019607844,0.0,0.019607844,0.0,0.039215688,0.019607844,2.9803922,0.0,0.019607844,0.0,0.0,0.0,0.039215688,0.039215688,0.039215688,0.019607844,0.019607844,0.0,0.019607844,0.0,0.0,1.9803921,0.0,0.0,0.0,0.019607844,0.0,0.019607844,0.039215688,0.019607844,0.039215688,0.0,0.0,0.019607844,0.019607844,0.0,0.0,0.0,0.019607844,0.0,0.0,1.9803921,0.019607844,0.019607844,0.019607844,0.019607844,0.019607844,0.019607844,0.039215688,0.0,0.019607844,0.039215688,0.0,0.98039216,0.0,0.0,0.019607844,0.0,0.0,0.0,0.0,0.019607844,0.0,0.0,0.98039216,0.0,0.019607844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019607844,0.0
8.349515,4.0873785,6.029126,0.058252428,2.0582523,0.116504855,3.0291262,2.0582523,3.9417477,0.029126214,0.08737864,1.0,0.029126214,0.116504855,0.058252428,0.08737864,0.116504855,0.029126214,0.0,0.0,0.058252428,3.0,0.0,0.058252428,0.0,2.0,0.058252428,0.029126214,1.0,0.058252428,0.0,1.9417475,0.0,0.0,1.0,1.9708738,0.116504855,0.029126214,0.0,0.0,0.058252428,1.0,0.029126214,0.058252428,1.0,0.029126214,1.0,0.029126214,0.029126214,0.0,0.058252428,0.0,0.0,0.029126214,0.0,0.058252428,0.029126214,0.0,0.058252428,0.0,0.0,0.029126214,0.0,1.9417475,0.0,0.058252428,0.029126214,0.0,0.0,0.0,0.058252428,0.0,0.0,0.0,0.058252428,0.029126214,0.0,0.029126214,0.0,0.058252428,0.029126214,2.9708738,0.0,0.029126214,0.0,0.0,0.0,0.058252428,0.058252428,0.058252428,0.029126214,0.029126214,0.0,0.029126214,0.0,0.0,1.9708738,0.0,0.0,0.0,0.029126214,0.0,0.029126214,0.058252428,0.029126214,0.058252428,0.0,0.0,0.029126214,0.029126214,0.0,0.0,0.0,0.029126214,0.0,0.0,1.9708738,0.029126214,0.029126214,0.029126214,0.029126214,0.029126214,0.029126214,0.058252428,0.0,0.029126214,0.058252428,0.0,0.9708738,0.0,0.0,0.029126214,0.0,0.0,0.0,0.0,0.029126214,0.0,0.0,0.9708738,0.0,0.029126214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029126214,0.0
8.461538,4.1153846,6.0384617,0.07692308,2.0769231,0.15384616,3.0384614,2.0769231,3.9230769,0.03846154,0.115384616,1.0,0.03846154,0.15384616,0.07692308,0.115384616,0.15384616,0.03846154,0.0,0.0,0.07692308,3.0,0.0,0.07692308,0.0,2.0,0.07692308,0.03846154,1.0,0.07692308,0.0,1.9230769,0.0,0.0,1.0,1.9615384,0.15384616,0.03846154,0.0,0.0,0.07692308,1.0,0.03846154,0.07692308,1.0,0.03846154,1.0,0.03846154,0.03846154,0.0,0.07692308,0.0,0.0,0.03846154,0.0,0.07692308,0.03846154,0.0,0.07692308,0.0,0.0,0.03846154,0.0,1.9230769,0.0,0.07692308,0.03846154,0.0,0.0,0.0,0.07692308,0.0,0.0,0.0,0.07692308,0.03846154,0.0,0.03846154,0.0,0.07692308,0.03846154,2.9615386,0.0,0.03846154,0.0,0.0,0.0,0.07692308,0.07692308,0.07692308,0.03846154,0.03846154,0.0,0.03846154,0.0,0.0,1.9615384,0.0,0.0,0.0,0.03846154,0.0,0.03846154,0.07692308,0.03846154,0.07692308,0.0,0.0,0.03846154,0.03846154,0.0,0.0,0.0,0.03846154,0.0,0.0,1.9615384,0.03846154,0.03846154,0.03846154,0.03846154,0.03846154,0.03846154,0.07692308,0.0,0.03846154,0.07692308,0.0,0.96153843,0.0,0.0,0.03846154,0.0,0.0,0.0,0.0,0.03846154,0.0,0.0,0.96153843,0.0,0.03846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03846154,0.0
