smiles,umap_1,umap_2,selected,random_state,n_neighbors,min_dist,metric,initialization,scaling
NC(=O)C1=CC=CC=C1C=O,16.843515,-10.645766,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
O=C1NC(=O)C2=C1C=CC=C2,16.437918,-10.316313,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
O=C1NC(=O)C2=CC=CC=C12,16.515427,-10.331536,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC(C1=CC=C(O)C=C1)C1=CC=C(O)C=C1,11.346306,-1.174382,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCCO,-1.5410763,-4.6436625,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
O=[PH](C1=CC=CC=C1)C1=CC=CC=C1,-1.5225623,7.877362,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC1=C(O)C=CC=C1,25.994015,5.6631737,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC1=CC=CC=C1O,25.755775,5.7591834,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
OPC1=CC=CC=C1,14.84896,-6.647605,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC1=CC(CNC2=CC=CC=C2)=CC=C1,-7.7362003,-12.517676,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC1=CC=CC(CNC2=CC=CC=C2)=C1,-7.764482,-12.571185,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCCCNC,-4.157277,3.228461,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
O=[PH](O)C1=CC=CC=C1,14.913293,-6.5653157,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC1=CC=C(N)C=C1,-4.454387,-0.965299,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC(C)(C1=CC=CC=C1)C1=CC=C(O)C=C1,11.112238,-1.4933822,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCC1=CC=C(OC)C=C1,10.747167,-0.91737574,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
OPO,8.356598,13.791247,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
O=[PH](O)O,8.639789,14.026034,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CN1CC2=C(C=CC=C2)C1,-9.230843,-11.136508,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CN1CC2=CC=CC=C2C1,-9.299732,-11.160144,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CN1CC2=C(C=CC=C2)C1=O,16.29252,-10.455085,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CN1CC2=CC=CC=C2C1=O,16.373528,-10.260121,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CNCC1=CC(C=O)=CC=C1,23.94979,0.33295834,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CNCC1=CC=CC(C=O)=C1,24.04078,0.46598047,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
NCC1=CC(C=O)=CC=C1,11.692183,-6.2523556,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
NCC1=CC=CC(C=O)=C1,11.834546,-6.110295,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CN1C(=O)C2=C(C=CC=C2)C1=O,-9.223563,-11.087982,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CN1C(=O)C2=CC=CC=C2C1=O,-9.103658,-11.199927,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CNC(=O)C1=CC(C=O)=CC=C1,24.035786,0.3483034,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CNC(=O)C1=CC=CC(C=O)=C1,24.16309,0.5392655,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
NC(=O)C1=CC(C=O)=CC=C1,11.80042,-6.142375,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
NC(=O)C1=CC=CC(C=O)=C1,11.959437,-6.080384,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
COPC1=CC=CC=C1,14.815187,-6.4861035,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CN(C)C1=CC=CC=C1,13.509342,-2.4008567,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC1=CC(C(=O)NC2=CC=CC=C2)=CC=C1,-8.057936,-12.613587,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC1=CC=CC(C(=O)NC2=CC=CC=C2)=C1,-8.071387,-12.586798,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CO[PH](=O)C1=CC=CC=C1,14.684943,-6.625891,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC(C)(C1=CC=C(O)C=C1)C1=CC=C(O)C=C1,11.569823,-0.831706,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
COPO,8.398729,13.987625,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CO[PH](=O)O,8.4138975,14.0205555,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
C1=CC=C(C2=CC=CC=C2)C=C1,4.9751496,21.067808,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCCNCC,-4.736664,3.5343297,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
COPOC,8.658236,13.9377165,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CO[PH](=O)OC,8.769531,14.047504,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCC(=O)NC1=CC=CC=C1,4.983354,6.8880596,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCCNC1=CC=CC=C1,5.1894865,6.8408465,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
OCCOCC1=CC=CC=C1,-11.787623,17.54245,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
O=C(OCCO)C1=CC=CC=C1,-11.83609,17.495562,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC1=CC(N)=CC=C1,22.131397,3.1070635,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC1=CC=CC(N)=C1,22.009827,3.000454,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCCCCN,5.802182,3.9330785,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCCNC=O,-2.4650319,1.8230764,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC1=CC=C(OC2=CC=CC=C2)C=C1,10.292358,-0.04225906,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCCOC,-1.6273593,-4.6337233,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCOC1=CC=CC=C1,-5.658374,9.040413,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CPOC1=CC=CC=C1,10.9505005,-16.617857,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
O=CC1=CC(CNC2=CC=CC=C2)=CC=C1,-8.070353,-12.440244,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
O=CC1=CC=CC(CNC2=CC=CC=C2)=C1,-8.165629,-12.520545,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
O=CC1=CC(C(=O)NC2=CC=CC=C2)=CC=C1,-8.1481285,-12.357655,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
O=CC1=CC=CC(C(=O)NC2=CC=CC=C2)=C1,-8.027559,-12.378159,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCCNC(C)=O,-2.2216506,1.8567251,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
COC1=CC=C(CC2=CC=CC=C2)C=C1,10.894108,-0.8486934,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
NC1=CC=C(O)C=C1,8.97764,18.09997,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
C[PH](=O)OC1=CC=CC=C1,10.936753,-16.714178,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCC(C)C,1.7836221,7.8727007,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCCCC=O,5.686508,3.8015573,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
C1=CC=C(OPC2=CC=CC=C2)C=C1,10.905215,-16.667746,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
O=[PH](OC1=CC=CC=C1)C1=CC=CC=C1,10.926899,-16.717178,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
